Time(s)	Vehicle Speed(Km/hour)	Motor Current(Amps)	Motor RPM(RPM)	Battery Voltage(Volts)	Battery Current(Amps)	
156.534	31.47	13.44	328	69.34	8.53	
156.645	31.2	13.25	325	69.41	8.31	
156.756	31.29	13.31	326	69.41	8.38	
156.867	31.35	13.28	327	69.41	8.38	
156.978	31.33	13.28	327	69.41	8.34	
157.089	31.41	13.03	328	69.47	8.22	
157.2	31.35	13.16	327	69.44	8.25	
157.311	31.48	13	328	69.44	8.22	
157.422	31.39	13	327	69.44	8.22	
157.534	31.45	13.16	328	69.44	8.31	
157.644	31.41	12.88	327	69.5	8.09	
157.755	31.28	12.94	326	69.47	8.09	
157.866	31.41	13.34	328	69.38	8.38	
157.977	31.39	13.22	327	69.38	8.38	
158.089	31.33	13.28	327	69.41	8.38	
158.2	31.43	13.03	328	69.47	8.22	
158.312	31.41	12.97	328	69.5	8.16	
158.423	31.45	13.25	328	69.38	8.38	
158.534	31.54	13.09	329	69.41	8.31	
158.646	31.33	13.41	327	69.34	8.41	
158.757	31.48	12.81	328	69.5	8.06	
158.868	31.31	13.34	327	69.38	8.38	
158.979	31.33	13.34	327	69.38	8.41	
159.091	31.47	13.34	328	69.34	8.41	
159.202	31.29	13.22	326	69.41	8.28	
159.313	31.5	13.31	329	69.38	8.41	
159.423	31.52	13.28	329	69.38	8.41	
159.535	31.35	13.28	327	69.41	8.34	
159.646	31.62	13.16	330	69.41	8.38	
159.757	31.31	13.28	327	69.41	8.38	
159.868	31.43	13.38	328	69.34	8.47	
159.979	31.54	13.28	329	69.34	8.41	
160.09	31.28	13.06	326	69.47	8.19	
160.201	31.5	12.97	329	69.47	8.22	
160.312	31.37	13.28	327	69.38	8.38	
160.422	31.29	13.22	326	69.38	8.28	
160.533	31.48	13.31	328	69.34	8.44	
160.644	31.28	13.31	326	69.38	8.38	
160.754	31.45	13.34	328	69.34	8.41	
160.865	31.43	13.28	328	69.34	8.38	
160.975	31.31	13.31	327	69.38	8.38	
161.086	31.5	13.06	328	69.41	8.25	
161.197	31.28	12.97	326	69.47	8.09	
161.308	31.41	12.91	328	69.44	8.09	
161.42	31.39	13.28	327	69.34	8.38	
161.531	31.35	13.03	327	69.44	8.16	
161.642	31.43	13.19	328	69.38	8.31	
161.753	31.31	12.88	327	69.47	8.06	
161.864	31.43	13.34	328	69.34	8.41	
161.976	31.39	12.84	327	69.44	8.09	
162.086	31.29	13.34	326	69.34	8.38	
162.198	31.45	12.97	328	69.41	8.16	
162.309	31.26	13.09	326	69.41	8.22	
162.42	31.39	12.94	327	69.41	8.16	
162.536	31.41	13.03	328	69.41	8.22	
162.647	31.29	13.16	326	69.41	8.25	
162.758	31.43	13.16	328	69.34	8.31	
162.87	31.28	13.34	326	69.34	8.38	
162.981	31.35	13.31	327	69.31	8.38	
163.092	31.5	13.25	329	69.31	8.38	
163.204	31.26	13.28	326	69.38	8.31	
163.315	31.45	13.38	328	69.31	8.41	
163.426	31.31	13.22	327	69.34	8.34	
163.537	31.22	13.28	326	69.38	8.31	
163.648	31.45	13.38	328	69.28	8.47	
163.759	31.24	13.28	326	69.38	8.31	
163.87	31.28	13.31	326	69.34	8.38	
163.981	31.33	13.31	327	69.31	8.38	
164.091	31.31	13.38	327	69.31	8.38	
164.202	31.35	13.28	327	69.31	8.38	
164.314	31.33	13.31	327	69.28	8.38	
164.424	31.33	13.19	327	69.38	8.28	
164.536	31.29	13.19	326	69.34	8.31	
164.646	31.41	13.34	328	69.28	8.38	
164.758	31.37	13.03	327	69.38	8.22	
164.869	31.35	12.91	327	69.41	8.13	
164.98	31.47	13.31	328	69.28	8.41	
165.092	31.35	12.84	327	69.41	8.09	
165.203	31.43	13.19	328	69.34	8.31	
165.314	31.48	13.16	328	69.34	8.31	
165.425	31.33	12.94	327	69.38	8.16	
165.536	31.5	13.31	329	69.28	8.44	
165.647	31.48	12.88	328	69.38	8.09	
165.758	31.41	13	328	69.38	8.22	
165.869	31.6	13.13	330	69.34	8.31	
165.98	31.41	13	328	69.38	8.19	
166.092	31.48	13.25	328	69.31	8.38	
166.202	31.58	12.97	329	69.34	8.22	
166.313	31.35	13.16	327	69.34	8.25	
166.425	31.52	13.28	329	69.28	8.38	
166.537	31.45	12.81	328	69.41	8.06	
166.648	31.43	13.41	328	69.25	8.47	
166.76	31.6	13	330	69.34	8.25	
166.871	31.39	13.31	327	69.28	8.38	
166.982	31.56	12.97	329	69.34	8.22	
167.094	31.5	12.97	329	69.34	8.25	
167.205	31.45	13.13	328	69.34	8.28	
167.316	31.5	12.97	329	69.34	8.22	
167.428	31.35	13.16	327	69.28	8.31	
167.539	31.52	13.22	329	69.28	8.41	
167.65	31.48	12.94	328	69.34	8.16	
167.761	31.33	13.34	327	69.25	8.41	
167.872	31.43	13.41	328	69.25	8.47	
167.983	31.31	13.06	327	69.34	8.22	
168.093	31.39	13.09	327	69.34	8.25	
168.205	31.56	13.28	329	69.25	8.44	
168.316	31.41	13.25	328	69.28	8.38	
168.428	31.52	13.13	329	69.28	8.34	
168.534	31.48	13.22	328	69.28	8.41	
168.64	31.52	13.38	329	69.25	8.47	
168.752	31.5	13.09	329	69.28	8.28	
168.863	31.39	13.31	327	69.25	8.41	
168.974	31.52	13.31	329	69.25	8.44	
169.085	31.41	13.22	328	69.25	8.38	
169.196	31.43	13.38	328	69.25	8.41	
169.307	31.48	13.34	328	69.22	8.47	
169.418	31.35	13.31	327	69.25	8.41	
169.529	31.47	13.34	328	69.22	8.47	
169.64	31.37	13.28	327	69.25	8.38	
169.751	31.31	13.34	327	69.25	8.41	
169.862	31.52	13.38	329	69.22	8.47	
169.973	31.31	13.25	327	69.28	8.34	
170.083	31.48	13.34	328	69.22	8.47	
170.194	31.48	13.28	328	69.22	8.44	
170.305	31.35	13.22	327	69.25	8.31	
170.417	31.56	13.34	329	69.19	8.47	
170.527	31.45	13.03	328	69.28	8.25	
170.639	31.48	13.25	328	69.22	8.41	
170.75	31.62	13.09	330	69.25	8.38	
170.862	31.41	13.09	328	69.28	8.25	
170.973	31.52	13.44	329	69.19	8.5	
171.083	31.39	13.31	327	69.22	8.41	
171.195	31.37	13.28	327	69.25	8.38	
171.312	31.52	13.31	329	69.19	8.47	
171.423	31.35	13.09	327	69.25	8.25	
171.534	31.5	13.19	329	69.22	8.38	
171.645	31.48	13	328	69.28	8.22	
171.756	31.35	13.22	327	69.25	8.31	
171.867	31.48	13.06	328	69.28	8.25	
171.977	31.31	13.13	327	69.25	8.25	
172.089	31.29	13.22	326	69.22	8.31	
172.2	31.35	12.88	327	69.34	8.13	
172.312	31.2	13.09	325	69.28	8.19	
172.423	31.39	13.31	327	69.22	8.41	
172.534	31.28	12.97	326	69.28	8.13	
172.646	31.33	13.13	327	69.28	8.25	
172.757	31.5	13.13	329	69.22	8.31	
172.868	31.37	13.16	327	69.25	8.28	
172.98	31.5	13.03	329	69.25	8.25	
173.091	31.41	13	328	69.28	8.22	
173.202	31.5	13.22	329	69.22	8.38	
173.313	31.58	13.16	329	69.19	8.38	
173.424	31.41	13.31	328	69.22	8.41	
173.536	31.56	13.09	329	69.22	8.31	
173.646	31.5	12.84	329	69.31	8.13	
173.758	31.54	13.34	329	69.16	8.44	
173.869	31.64	13	330	69.25	8.25	
173.981	31.47	13.19	328	69.22	8.31	
174.092	31.5	12.97	329	69.28	8.22	
174.203	31.52	13.22	329	69.19	8.41	
174.314	31.48	13.03	328	69.25	8.22	
174.426	31.54	13.38	329	69.19	8.47	
174.537	31.41	12.94	328	69.28	8.16	
174.648	31.43	13.28	328	69.19	8.41	
174.759	31.45	13.25	328	69.19	8.41	
174.871	31.24	13.31	326	69.22	8.34	
174.982	31.41	13.03	328	69.25	8.25	
175.093	31.33	13.28	327	69.22	8.38	
175.204	31.28	13	326	69.25	8.19	
175.315	31.47	13.34	328	69.16	8.5	
175.427	31.29	13.22	326	69.22	8.31	
175.538	31.45	13.31	328	69.22	8.41	
175.649	31.39	13.22	327	69.19	8.38	
175.76	31.45	13.28	328	69.22	8.41	
175.872	31.5	13.28	329	69.16	8.44	
175.983	31.43	13.22	328	69.19	8.38	
176.094	31.6	12.94	330	69.25	8.22	
176.205	31.58	13.19	329	69.19	8.41	
176.317	31.58	13.38	329	69.16	8.5	
176.428	31.66	13.44	330	69.13	8.56	
176.54	31.48	13.31	328	69.19	8.41	
176.651	31.56	12.88	329	69.28	8.16	
176.763	31.43	13.19	328	69.19	8.38	
176.874	31.35	13.38	327	69.16	8.44	
176.985	31.43	13.09	328	69.22	8.28	
177.096	31.28	13.34	326	69.19	8.41	
177.207	31.39	13.34	327	69.19	8.41	
177.317	31.39	13.31	327	69.16	8.41	
177.428	31.33	13.31	327	69.19	8.41	
177.539	31.29	13.34	326	69.16	8.41	
177.65	31.41	13.28	327	69.19	8.41	
177.762	31.39	13.16	327	69.19	8.31	
177.872	31.6	13.19	330	69.19	8.41	
177.984	31.26	13.09	326	69.22	8.25	
178.095	31.5	13.06	329	69.22	8.25	
178.206	31.29	13	326	69.22	8.19	
178.318	31.39	13.06	327	69.22	8.25	
178.429	31.64	12.94	330	69.22	8.22	
178.54	31.29	12.94	326	69.28	8.13	
178.651	31.52	12.97	329	69.22	8.22	
178.762	31.37	12.94	327	69.22	8.16	
178.873	31.28	13	326	69.25	8.16	
178.984	31.56	13.34	329	69.13	8.47	
179.095	31.33	13.03	327	69.22	8.25	
179.207	31.58	13.06	329	69.19	8.31	
179.318	31.54	12.91	329	69.22	8.22	
179.43	31.37	13.31	327	69.13	8.41	
179.542	31.58	12.94	329	69.22	8.22	
179.653	31.39	13.28	327	69.13	8.41	
179.766	31.52	13.16	329	69.16	8.38	
179.877	31.62	13.03	330	69.19	8.31	
179.988	31.33	12.88	327	69.28	8.09	
180.099	31.58	13.31	329	69.13	8.47	
180.211	31.37	12.84	327	69.22	8.13	
180.323	31.45	13.34	328	69.13	8.44	
180.435	31.52	12.94	329	69.22	8.22	
180.547	31.35	13.25	327	69.16	8.38	
180.658	31.43	13.13	328	69.16	8.28	
180.769	31.45	13.28	328	69.13	8.44	
180.88	31.39	13.25	327	69.13	8.38	
180.991	31.29	4.84	326	71.06	2.84	
181.102	31.03	0.03	324	71.84	0	
181.213	31.01	0	323	71.88	0	
181.324	30.95	0	323	71.91	0	
181.435	30.74	0.03	321	71.91	0	
181.545	30.74	0.03	321	71.94	0	
181.656	30.51	0	318	71.97	0	
181.766	30.49	0	318	72	0	
181.878	30.38	0.03	317	72	-0.09	
181.989	30.2	0	315	72.03	0	
182.098	30.18	0	315	72.03	0	
182.21	29.91	0	312	72.06	0	
182.319	29.91	0	312	72.06	0	
182.402	27.82	0	290	72.28	0	
182.513	27.77	0	290	72.28	0	
182.624	27.61	0.03	288	72.28	0	
182.735	27.67	0	289	72.28	0	
182.846	27.5	0	287	72.31	0	
182.957	27.39	0	286	72.31	0	
183.068	27.48	0	287	72.31	0	
183.179	27.12	0	283	72.34	0	
183.29	27.31	0	285	72.31	0	
183.401	26.98	0	281	72.34	0	
183.508	27.06	0	282	72.34	0	
183.619	26.93	0	281	72.34	0	
183.73	26.89	0.03	280	72.38	0	
183.841	26.68	0	278	72.38	0	
183.952	26.73	0	279	72.38	0	
184.063	26.48	0	276	72.38	0	
184.174	26.52	0	277	72.41	0	
184.284	26.37	0	275	72.41	0	
184.395	26.37	0	275	72.41	0	
184.506	26.23	0	274	72.44	0	
184.617	26.2	0.03	273	72.44	0	
184.727	26.02	0	271	72.44	0	
184.838	26.04	0	272	72.44	0	
184.949	25.87	0.03	270	72.44	0	
185.059	25.89	0	270	72.47	0	
185.17	25.68	0	268	72.44	0	
185.28	25.77	0	269	72.47	0	
185.391	25.56	0	267	72.47	0	
185.501	25.6	0	267	72.47	0	
185.613	25.45	0	265	72.47	0	
185.723	25.43	0	265	72.5	0	
185.835	25.28	0	264	72.47	0	
185.946	25.3	0	264	72.5	0	
186.056	25.09	0	262	72.5	0	
186.167	25.16	0	262	72.5	0	
186.278	24.91	0	260	72.5	0	
186.389	24.97	0	260	72.5	0	
186.502	24.72	0	258	72.5	0	
186.606	24.84	0	259	72.5	0	
186.717	24.57	0	256	72.5	0	
186.828	24.7	0	258	72.53	0	
186.939	24.32	0	254	72.53	0	
187.05	24.45	0.03	255	72.56	0	
187.167	24.14	0	252	72.56	0	
187.278	24.05	0	251	72.56	0	
187.389	23.97	0	250	72.56	0	
187.499	23.93	0	250	72.56	0	
187.612	23.82	0.03	248	72.59	0	
187.721	23.76	0	248	72.56	0	
187.832	23.71	0	247	72.56	0	
187.942	23.53	0	245	72.59	0	
188.053	23.51	0	245	72.59	0	
188.162	23.27	0	243	72.59	0	
188.273	23.4	0	244	72.59	0	
188.384	23.09	0	241	72.59	0	
188.495	23.15	0	241	72.59	0	
188.606	23.05	0	240	72.63	0	
188.716	23	0.03	240	72.63	0	
188.827	22.94	0	239	72.63	0	
188.938	22.84	0	238	72.63	0	
189.049	22.75	0	237	72.63	0	
189.16	22.65	0	236	72.63	0	
189.271	22.79	0	238	72.63	0	
189.382	22.52	0	235	72.66	0	
189.493	22.57	0	235	72.66	0	
189.604	22.44	0	234	72.66	0	
189.714	22.32	0	233	72.66	0	
189.826	22.25	0	232	72.66	0	
189.937	22.08	0	230	72.66	0	
190.047	22.08	0.03	230	72.66	0	
190.158	21.75	0	227	72.66	0	
190.269	21.58	0	225	72.66	0	
190.38	21.29	0	222	72.69	0	
190.491	20.87	0	218	72.69	0	
190.601	20.62	0	215	72.69	0	
190.713	20.08	0	209	72.69	0	
190.823	19.7	0	205	72.69	0	
190.935	19.3	0.03	201	72.72	0	
191.046	18.68	0	195	72.72	0	
191.157	18.28	0	190	72.72	0	
191.269	17.71	0	184	72.72	0	
191.38	16.88	0.03	176	72.72	0	
191.491	16.48	0	172	72.72	0	
191.602	15.83	0	165	72.72	0	
191.717	15.1	0	157	72.72	0	
191.829	14.62	0	152	72.72	0	
191.939	14.03	0.03	146	72.75	0	
192.05	13.38	0	139	72.75	0	
192.16	12.91	0.03	134	72.75	0	
192.272	12.59	0	131	72.75	0	
192.382	12.19	0.03	127	72.75	0	
192.492	11.75	0.03	122	72.75	0	
192.602	11.25	0.03	117	72.78	0	
