Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
114	692	0	1.33357973	0	0	0	0	0	5e-006	0	0	0	0	3
115	698	0	1.3452778	0	0	0	0	0	5e-006	0	0	0	0	3
116	704	0	1.35697587	0	0	0	0	0	5e-006	0	0	0	0	3
117	710	0	1.36867393	0	0	0	0	0	5e-006	0	0	0	0	3
118	716	0	1.380372	0	0	0	0	0	5e-006	0	0	0	0	3
119	722	0	1.39207007	0	0	0	0	0	5e-006	0	0	0	0	3
120	727	0	1.40376814	0	0	0	0	0	5e-006	0	0	0	0	3
121	733	0	1.4154662	0	0	0	0	0	5e-006	0	0	0	0	3
122	739	0	1.42716427	0	0	0	0	0	5e-006	0	0	0	0	3
123	745	0	1.43886234	0	0	0	0	0	5e-006	0	0	0	0	3
124	750	0	1.45056041	0	0	0	0	0	5e-006	0	0	0	0	3
125	756	0	1.46225848	0	0	0	0	0	5e-006	0	0	0	0	3
126	762	0	1.47395654	0	0	0	0	0	5e-006	0	0	0	0	3
127	767	0	1.48565461	0	0	0	0	0	5e-006	0	0	0	0	3
128	773	0	1.49735268	0	0	0	0	0	5e-006	0	0	0	0	3
129	779	0	1.50905075	0	0	0	0	0	5e-006	0	0	0	0	3
130	785	0	1.52074882	0	0	0	0	0	5e-006	0	0	0	0	3
131	791	0	1.53244688	0	0	0	0	0	5e-006	0	0	0	0	3
132	796	0	1.54414495	0	0	0	0	0	5e-006	0	0	0	0	3
133	802	0	1.55584302	0	0	0	0	0	5e-006	0	0	0	0	3
134	808	0	1.56754109	0	0	0	0	0	5e-006	0	0	0	0	3
135	814	0	1.57923915	0	0	0	0	0	5e-006	0	0	0	0	3
136	819	0	1.59093722	0	0	0	0	0	5e-006	0	0	0	0	3
137	825	0	1.60263529	0	0	0	0	0	5e-006	0	0	0	0	3
138	831	0	1.61433336	0	0	0	0	0	5e-006	0	0	0	0	3
139	836	0	1.62603143	0	0	0	0	0	5e-006	0	0	0	0	3
140	842	0	1.63772949	0	0	0	0	0	5e-006	0	0	0	0	3
141	848	0	1.64942756	0	0	0	0	0	5e-006	0	0	0	0	3
142	854	0	1.66112563	0	0	0	0	0	5e-006	0	0	0	0	3
143	860	0	1.6728237	0	0	0	0	0	5e-006	0	0	0	0	3
144	865	0	1.68452176	0	0	0	0	0	5e-006	0	0	0	0	3
145	871	0	1.69621983	0	0	0	0	0	5e-006	0	0	0	0	3
146	877	0	1.7079179	0	0	0	0	0	5e-006	0	0	0	0	3
147	883	0	1.71961597	0	0	0	0	0	5e-006	0	0	0	0	3
148	889	0	1.73131404	0	0	0	0	0	5e-006	0	0	0	0	3
149	895	0	1.7430121	0	0	0	0	0	5e-006	0	0	0	0	3
150	900	0	1.75471017	0	0	0	0	0	5e-006	0	0	0	0	3
151	906	0	1.76640824	0	0	0	0	0	5e-006	0	0	0	0	3
152	912	0	1.77810631	0	0	0	0	0	5e-006	0	0	0	0	3
153	918	0	1.78980437	0	0	0	0	0	5e-006	0	0	0	0	3
154	923	0	1.80150244	0	0	0	0	0	5e-006	0	0	0	0	3
155	929	0	1.81320051	0	0	0	0	0	5e-006	0	0	0	0	3
156	935	0	1.82489858	0	0	0	0	0	5e-006	0	0	0	0	3
157	941	0	1.83659665	0	0	0	0	0	5e-006	0	0	0	0	3
158	946	0	1.84829471	0	0	0	0	0	5e-006	0	0	0	0	3
159	953	0	1.85999278	0	0	0	0	0	5e-006	0	0	0	0	3
160	958	0	1.87169085	0	0	0	0	0	5e-006	0	0	0	0	3
161	964	0	1.88338892	0	0	0	0	0	5e-006	0	0	0	0	3
162	970	0	1.89508698	0	0	0	0	0	5e-006	0	0	0	0	3
163	976	0	1.90678505	0	0	0	0	0	5e-006	0	0	0	0	3
