Time(s)	Vehicle Speed(Km/hour)	Motor Current(Amps)	Motor RPM(RPM)	Battery Voltage(Volts)	Battery Current(Amps)	
71.456	18.64	8.72	194	76.28	2.94	
71.571	18.78	8.66	196	76.28	2.97	
71.685	18.78	8.91	196	76.22	3.03	
71.799	18.63	8.81	194	76.25	2.97	
71.916	18.82	8.56	196	76.28	2.94	
72.029	18.7	8.75	195	76.25	3	
72.143	18.7	8.63	195	76.28	2.94	
72.257	18.84	8.59	196	76.28	2.94	
72.371	18.7	8.84	195	76.25	3	
72.484	18.86	8.5	196	76.28	2.91	
72.598	18.8	8.72	196	76.25	3	
72.713	18.68	8.69	195	76.28	2.94	
72.829	18.88	8.69	197	76.25	3	
72.944	18.68	8.63	195	76.28	2.91	
73.057	18.74	8.72	195	76.25	2.97	
73.171	18.78	8.91	196	76.22	3.06	
73.286	18.63	8.75	194	76.28	2.97	
73.401	18.82	8.94	196	76.22	3.06	
73.515	18.78	8.75	196	76.25	3	
73.629	18.68	8.53	195	76.28	2.88	
73.744	18.89	8.91	197	76.22	3.06	
73.858	18.76	8.78	195	76.25	3	
73.972	18.74	8.59	195	76.28	2.94	
74.09	18.88	8.69	197	76.25	3	
74.206	18.7	8.78	195	76.25	2.97	
74.321	18.86	8.94	196	76.22	3.09	
74.435	18.8	8.78	196	76.22	3	
74.55	18.66	8.53	194	76.28	2.91	
74.663	18.82	8.84	196	76.22	3	
74.777	18.66	8.78	194	76.25	3	
74.892	18.66	8.91	194	76.22	3	
75.005	18.74	8.53	195	76.28	2.91	
75.122	18.59	8.72	194	76.25	2.94	
75.23	18.74	8.66	195	76.25	2.97	
75.343	18.74	8.5	195	76.28	2.91	
75.457	18.63	8.91	194	76.25	3	
75.572	18.82	8.63	196	76.25	2.97	
75.686	18.68	8.94	195	76.22	3.06	
75.8	18.64	8.72	194	76.25	2.97	
75.914	18.8	8.53	196	76.25	2.91	
76.029	18.66	8.84	194	76.25	3	
76.144	18.8	8.84	196	76.22	3.03	
76.257	18.8	8.59	196	76.25	2.94	
76.371	18.66	8.69	194	76.25	2.97	
76.486	18.86	8.72	196	76.22	3	
76.601	18.74	8.53	195	76.28	2.91	
76.714	18.66	8.88	194	76.22	3	
76.829	18.86	8.78	196	76.22	3	
76.942	18.72	8.63	195	76.25	2.94	
77.056	18.82	8.53	196	76.25	2.91	
77.171	18.88	8.75	197	76.22	3	
77.285	18.7	8.84	195	76.22	3	
77.421	18.84	8.44	196	76.28	2.91	
77.536	18.7	8.81	195	76.22	3	
77.65	18.91	8.81	197	76.22	3	
77.767	18.82	8.69	196	76.25	2.97	
77.882	18.7	8.91	195	76.22	3.03	
77.996	18.86	8.81	196	76.22	3	
78.11	18.7	8.59	195	76.25	2.91	
78.224	18.82	8.63	196	76.25	2.94	
78.338	18.84	8.56	196	76.25	2.94	
78.452	18.78	8.78	196	76.25	3	
78.566	18.89	8.47	197	76.25	2.91	
78.679	18.89	8.56	197	76.25	2.94	
78.794	18.82	8.66	196	76.25	2.94	
78.908	18.93	8.47	197	76.25	2.91	
79.022	18.86	8.78	196	76.22	3	
79.137	18.91	8.84	197	76.22	3.06	
79.251	18.93	8.53	197	76.25	2.94	
79.365	18.76	8.66	195	76.25	2.97	
79.479	18.91	8.63	197	76.25	2.97	
79.593	18.8	8.53	196	76.25	2.91	
79.707	18.76	8.81	195	76.22	3	
79.821	18.88	8.75	197	76.22	3	
79.935	18.76	8.63	195	76.25	2.94	
80.049	18.82	8.47	196	76.25	2.91	
80.163	18.86	8.84	196	76.22	3.03	
80.277	18.7	8.78	195	76.22	2.97	
80.392	18.89	8.72	197	76.22	3	
80.506	18.82	8.84	196	76.19	3	
80.62	18.66	8.91	194	76.19	3.03	
80.735	18.88	8.78	197	76.22	3	
80.849	18.68	8.59	195	76.25	2.91	
80.962	18.78	8.56	196	76.25	2.94	
81.076	18.82	8.84	196	76.19	3	
81.191	18.7	8.63	195	76.25	2.91	
81.305	18.89	8.59	197	76.22	2.97	
81.423	18.78	8.53	196	76.25	2.91	
81.537	18.66	8.59	194	76.25	2.91	
81.653	18.86	8.78	196	76.22	3	
81.768	18.64	9	194	76.19	3.06	
81.882	18.78	8.78	196	76.22	3	
81.996	18.78	8.63	196	76.22	2.97	
82.11	18.63	8.66	194	76.25	2.91	
82.225	18.8	8.88	196	76.19	3.06	
82.34	18.66	8.78	194	76.22	3	
82.454	18.66	8.94	194	76.19	3.06	
82.568	18.74	8.78	195	76.22	3	
82.682	18.63	8.69	194	76.22	2.94	
82.796	18.72	8.5	195	76.25	2.91	
82.91	18.82	8.72	196	76.22	3	
83.024	18.63	8.78	194	76.22	3	
83.139	18.86	8.94	196	76.16	3.06	
83.252	18.82	8.66	196	76.22	2.97	
83.367	18.66	8.47	194	76.25	2.88	
83.481	18.82	8.63	196	76.25	2.94	
83.602	18.72	8.91	195	76.19	3.03	
83.717	18.7	8.66	195	76.22	2.94	
83.83	18.8	8.59	196	76.22	2.94	
83.945	18.61	8.69	194	76.22	2.91	
84.058	18.78	8.69	196	76.22	3	
84.173	18.74	8.59	195	76.22	2.91	
84.287	18.63	8.91	194	76.19	3	
84.401	18.82	8.78	196	76.19	3	
84.515	18.68	8.53	195	76.22	2.91	
84.629	18.82	8.59	196	76.22	2.97	
84.743	18.86	8.63	196	76.22	3	
84.857	18.74	8.56	195	76.22	2.91	
84.971	18.97	8.5	198	76.22	2.94	
85.085	18.88	8.81	197	76.19	3.03	
85.199	18.84	8.81	196	76.16	3.03	
85.314	18.99	8.53	198	76.22	2.94	
85.427	18.89	8.81	197	76.16	3	
85.541	18.95	8.53	197	76.22	2.97	
85.656	19.01	8.59	198	76.22	3	
85.77	18.88	8.5	197	76.25	2.91	
85.886	19.05	8.53	198	76.22	2.97	
86	19.01	8.69	198	76.22	3	
86.114	18.93	8.47	197	76.22	2.91	
86.228	19.11	8.78	199	76.16	3.06	
86.343	18.95	8.53	197	76.22	2.94	
86.457	19.14	8.69	199	76.16	3.03	
86.571	19.11	8.66	199	76.19	3	
86.686	18.97	8.63	198	76.19	3	
86.8	19.16	8.53	200	76.19	3	
86.915	19.07	8.5	199	76.22	2.97	
87.029	19.05	8.72	198	76.16	3	
87.143	19.18	8.63	200	76.16	3	
87.257	19.09	8.66	199	76.19	3	
87.371	19.22	8.5	200	76.19	3	
87.485	19.2	8.59	200	76.19	3	
87.599	19.13	8.5	199	76.22	2.94	
87.713	19.28	8.53	201	76.19	3	
87.828	19.18	8.53	200	76.19	3	
87.941	19.26	8.47	201	76.22	2.97	
88.056	19.32	8.53	201	76.16	3	
88.17	19.18	8.5	200	76.22	3	
88.285	19.39	8.56	202	76.19	3	
88.4	19.32	8.53	201	76.19	3	
88.515	19.3	8.47	201	76.19	2.97	
88.629	19.45	8.5	203	76.19	3	
88.743	19.34	8.47	201	76.19	3	
88.858	19.49	8.47	203	76.16	3	
88.972	19.45	8.47	203	76.19	3	
89.086	19.39	8.47	202	76.19	3	
89.201	19.55	8.5	204	76.16	3	
89.315	19.45	8.56	203	76.16	3	
89.428	19.57	8.47	204	76.16	3	
89.542	19.66	8.47	205	76.16	3.03	
89.655	19.53	8.53	203	76.16	3	
89.77	19.68	8.5	205	76.16	3.03	
89.883	19.64	8.47	205	76.16	3	
89.997	19.68	8.44	205	76.16	3	
90.112	19.74	8.53	206	76.16	3.06	
90.227	19.66	8.47	205	76.16	3	
90.34	19.82	8.56	207	76.13	3.06	
90.455	19.76	8.53	206	76.16	3.06	
90.569	19.76	8.44	206	76.16	3	
90.683	19.82	8.47	207	76.16	3.06	
90.798	19.8	8.28	206	76.16	2.97	
90.911	19.91	8.38	208	76.16	3	
91.026	19.95	8.06	208	76.22	2.91	
91.14	19.89	8.16	207	76.22	2.94	
91.254	20.1	8.22	210	76.16	3	
91.369	20.04	8.47	209	76.13	3.06	
91.482	20.22	8.38	211	76.13	3.06	
91.596	20.25	8.38	211	76.13	3.06	
91.71	20.2	8.09	211	76.19	3	
91.824	20.29	8.06	212	76.16	2.97	
91.938	20.29	8.06	212	76.16	3	
92.052	20.37	8.09	212	76.16	3	
92.167	20.41	8.47	213	76.13	3.09	
92.28	20.45	8.03	213	76.19	3	
92.395	20.5	8.06	214	76.16	3	
92.508	20.45	8	213	76.16	2.97	
92.622	20.56	8.09	214	76.16	3	
92.736	20.56	8.03	214	76.16	3	
92.85	20.6	8	215	76.16	3	
92.964	20.7	8.03	216	76.16	3	
93.078	20.68	8.06	216	76.16	3	
93.193	20.77	8.06	217	76.16	3	
93.307	20.75	8.09	216	76.16	3	
93.424	20.85	8.06	217	76.16	3	
93.538	20.87	7.97	218	76.16	3	
93.652	20.79	8	217	76.16	3	
93.767	20.91	8.03	218	76.16	3.03	
93.881	20.85	8.06	217	76.16	3.03	
94.001	20.95	8.06	218	76.13	3.03	
94.115	20.93	8.06	218	76.16	3.03	
94.229	20.98	8.06	219	76.13	3.06	
94.344	21	8.06	219	76.16	3.06	
94.458	20.96	8.09	219	76.13	3.06	
94.572	21.14	8.03	220	76.13	3.06	
94.687	21.04	7.97	219	76.16	3	
94.801	21.25	8.06	222	76.13	3.09	
94.914	21.2	8.13	221	76.13	3.09	
95.027	21.2	8	221	76.13	3.06	
95.141	21.18	8.06	221	76.13	3.06	
95.255	21.27	7.97	222	76.13	3.06	
95.369	21.27	7.69	222	76.19	2.94	
95.484	21.29	8.09	222	76.13	3.09	
95.598	21.41	7.72	223	76.16	3	
95.712	21.29	7.66	222	76.19	2.94	
95.827	21.33	7.66	222	76.16	2.91	
95.941	21.43	7.69	223	76.16	2.94	
96.056	21.31	7.81	222	76.16	3	
96.17	21.5	7.66	224	76.16	2.97	
96.286	21.37	7.66	223	76.16	2.94	
96.401	21.48	7.78	224	76.16	3	
96.516	21.46	7.59	224	76.19	2.94	
96.629	21.46	7.75	224	76.16	3	
96.744	21.48	7.53	224	76.16	2.91	
96.858	21.5	7.69	224	76.16	3	
96.972	21.56	7.75	225	76.16	3	
97.086	21.56	7.88	225	76.13	3.06	
97.201	21.66	7.69	226	76.13	3	
97.315	21.6	7.75	225	76.13	3	
97.429	21.64	7.97	226	76.13	3.09	
97.544	21.67	7.75	226	76.16	3	
97.658	21.6	7.69	225	76.16	3	
97.773	21.67	7.69	226	76.16	3	
97.888	21.66	7.75	226	76.16	3	
98.002	21.77	7.81	227	76.13	3.06	
98.115	21.77	7.88	227	76.09	3.09	
98.229	21.75	7.69	227	76.16	3	
98.344	21.85	7.81	228	76.13	3.06	
98.457	21.75	7.78	227	76.13	3.06	
98.572	21.83	7.63	228	76.16	3	
98.687	21.77	7.69	227	76.16	3	
98.801	21.88	7.66	228	76.13	3	
98.916	21.81	7.84	227	76.09	3.06	
99.03	21.88	7.59	228	76.13	3	
99.144	21.85	7.59	228	76.16	3	
99.259	21.83	7.63	228	76.13	3	
99.372	21.87	7.63	228	76.16	3	
99.487	21.85	7.75	228	76.09	3.03	
99.601	21.94	7.66	229	76.13	3.03	
99.715	21.9	7.59	228	76.13	3	
99.829	22	7.59	229	76.13	3	
99.936	21.94	7.59	229	76.16	3	
100.051	21.9	7.66	228	76.13	3	
100.165	22	7.59	229	76.13	3	
100.279	21.92	7.66	229	76.13	3	
100.393	22	7.66	229	76.13	3.03	
100.507	21.94	7.66	229	76.13	3.03	
100.621	22	7.63	229	76.13	3.03	
100.735	21.96	7.56	229	76.13	3	
100.886	22.11	7.59	231	76.13	3	
101	22.06	7.56	230	76.13	3	
101.115	22.09	7.56	230	76.13	3	
101.229	22.06	7.59	230	76.13	3	
101.343	22.13	7.63	231	76.13	3.03	
101.458	22.04	7.59	230	76.13	3	
101.601	22.25	7.63	232	76.09	3.06	
101.715	22.29	7.63	232	76.09	3.06	
101.829	22.32	7.59	233	76.09	3.06	
101.943	22.29	7.59	232	76.09	3.06	
102.057	22.34	7.59	233	76.09	3.06	
102.171	22.34	7.69	233	76.09	3.09	
102.285	22.3	7.41	233	76.13	2.97	
102.4	22.4	7.5	234	76.13	3	
102.514	22.27	7.53	232	76.09	3	
102.628	22.36	7.56	233	76.09	3.06	
102.742	22.32	7.38	233	76.13	2.97	
102.856	22.25	7.5	232	76.13	3	
102.971	22.32	7.53	233	76.09	3	
103.085	22.29	7.66	232	76.09	3.06	
103.2	22.3	7.41	233	76.13	3	
103.313	22.32	7.66	233	76.09	3.06	
103.427	22.32	7.38	233	76.13	2.97	
103.541	22.25	7.59	232	76.09	3.06	
103.656	22.3	7.44	233	76.13	3	
103.771	22.25	7.47	232	76.13	3	
103.885	22.23	7.53	232	76.09	3	
104	22.23	7.5	232	76.09	3	
104.115	22.17	7.59	231	76.09	3.06	
104.229	22.25	7.53	232	76.09	3	
104.343	22.19	7.44	231	76.13	2.97	
104.457	22.29	7.56	232	76.09	3.06	
104.571	22.27	7.47	232	76.09	3	
104.685	22.21	7.31	232	76.16	2.91	
104.799	22.23	7.53	232	76.09	3	
104.913	22.25	7.66	232	76.09	3.06	
105.027	22.17	7.47	231	76.09	3	
105.141	22.21	7.31	232	76.16	2.91	
105.255	22.25	7.66	232	76.09	3.06	
105.369	22.21	7.38	232	76.13	2.94	
105.484	22.32	7.66	233	76.06	3.09	
105.598	22.23	7.56	232	76.09	3	
105.712	22.23	7.59	232	76.09	3.06	
105.825	22.23	7.59	232	76.09	3.06	
105.939	22.13	7.34	231	76.13	2.91	
106.054	22.15	7.47	231	76.09	3	
106.168	22.11	7.59	231	76.09	3	
106.282	22.21	7.59	232	76.09	3.03	
106.397	22.19	7.56	231	76.09	3.03	
106.511	22.21	7.59	232	76.09	3.03	
106.625	22.19	7.59	231	76.09	3.03	
106.781	22.06	7.38	230	76.13	2.91	
106.896	22.06	7.34	230	76.13	2.88	
107.01	22.08	7.66	230	76.06	3.03	
107.124	22.09	7.56	230	76.09	3	
107.238	22.15	7.66	231	76.03	3.06	
107.352	22.09	7.63	230	76.06	3	
107.467	22.15	7.53	231	76.06	3	
107.581	22.11	7.63	231	76.06	3	
107.695	22.06	7.41	230	76.09	2.94	
107.81	22.15	7.53	231	76.06	3	
107.924	22.06	7.38	230	76.13	2.94	
108.04	22.21	7.63	232	76.06	3.06	
108.154	22.13	7.69	231	76.03	3.06	
108.269	22.19	7.41	231	76.09	2.97	
108.384	22.17	7.59	231	76.06	3.03	
108.498	22.19	7.59	231	76.06	3.03	
108.612	22.13	7.59	231	76.06	3.03	
108.726	22.21	7.63	232	76.06	3.03	
108.841	22.15	7.59	231	76.06	3	
108.955	22.09	7.66	230	76.03	3.06	
109.069	22.17	7.41	231	76.09	2.94	
109.183	22.04	7.56	230	76.06	3	
109.297	22.21	7.63	232	76.03	3.06	
109.411	22.13	7.5	231	76.09	3	
109.525	22.19	7.59	231	76.03	3.03	
109.641	22.13	7.44	231	76.09	2.97	
109.755	22.09	7.59	230	76.03	3.03	
109.869	22.08	7.63	230	76.03	3.06	
109.984	22.08	7.53	230	76.06	3	
110.098	22.09	7.34	230	76.09	2.91	
110.213	22.06	7.59	230	76.06	3.03	
110.328	22.13	7.56	231	76.03	3	
110.442	22.09	7.66	230	76.03	3.06	
110.557	22.06	7.59	230	76.06	3	
110.672	22.09	7.56	230	76.06	3	
110.786	22.09	7.59	230	76.03	3.03	
110.9	22.15	7.63	231	76.03	3.03	
111.014	22.13	7.53	231	76.06	3	
111.129	22.29	7.53	232	76.06	3.03	
111.242	22.23	7.53	232	76.03	3.03	
111.356	22.32	7.34	233	76.09	2.97	
111.471	22.25	7.69	232	76.03	3.06	
111.584	22.27	7.56	232	76.03	3.03	
111.699	22.32	7.28	233	76.09	2.91	
111.813	22.27	7.44	232	76.06	3	
111.927	22.38	7.44	233	76.03	3	
112.042	22.36	7.34	233	76.03	2.97	
112.156	22.44	7.59	234	76	3.09	
112.271	22.36	7.38	233	76.06	2.94	
112.385	22.52	7.22	235	76.09	2.91	
112.499	22.42	7.66	234	76	3.09	
112.613	22.5	7.44	235	76.03	3	
112.728	22.44	7.31	234	76.09	2.91	
112.842	22.48	7.38	234	76.09	2.97	
112.957	22.52	7.34	235	76.09	2.97	
113.071	22.46	7.56	234	76	3.06	
113.186	22.61	7.5	236	76.03	3.06	
113.301	22.52	7.28	235	76.09	2.94	
113.414	22.67	7.5	236	76	3.06	
113.535	22.59	7.5	236	76.03	3.03	
113.649	22.69	7.44	237	76.03	3.06	
113.763	22.65	7.25	236	76.06	2.97	
113.878	22.73	7.34	237	76.03	3	
113.993	22.73	7.28	237	76.06	2.97	
114.107	22.71	7.44	237	76.03	3.06	
114.221	22.73	7.38	237	76.03	3	
114.336	22.69	7.13	237	76.09	2.91	
114.451	22.79	7.63	238	76	3.13	
114.565	22.73	7.28	237	76.06	3	
114.679	22.92	7.22	239	76.06	3	
114.794	22.82	7.41	238	76	3.03	
114.909	22.88	7.38	239	76.03	3.03	
115.024	22.84	7.44	238	76	3.06	
115.139	22.86	7.19	238	76.06	2.94	
115.253	22.82	7.22	238	76.03	2.94	
115.368	22.88	7.22	239	76.06	2.97	
115.484	22.92	7.28	239	76.03	3	
115.604	22.8	7.38	238	76.03	3	
115.719	22.94	7.47	239	76	3.09	
115.834	22.77	7.34	237	76.03	3	
115.949	23	7.44	240	76	3.06	
116.065	22.84	7.25	238	76.06	2.97	
116.179	22.96	7.28	239	76.03	3	
116.294	22.94	7.22	239	76.06	2.97	
116.409	22.98	7.19	240	76.06	2.97	
116.524	22.96	7.44	239	76.03	3.06	
116.638	22.9	7.44	239	76.03	3.09	
116.753	23.05	7.19	240	76.06	2.97	
116.868	22.82	7.19	238	76.06	2.91	
116.983	23.04	7.41	240	76	3.06	
117.097	23	7.34	240	76.03	3	
117.211	23.02	7.22	240	76.03	3	
117.325	22.98	7.38	240	76.03	3.03	
117.44	23.17	7.25	242	76.03	3	
117.555	22.96	7.47	239	76	3.09	
117.669	23.23	7.19	242	76.03	3	
117.783	23.05	7.31	240	76.03	3	
117.898	23.09	7.16	241	76.03	2.97	
118.013	23.07	7.19	241	76.03	3	
118.127	23.05	7.22	240	76.03	3	
118.242	23.17	7.19	242	76.03	3	
118.356	23.13	7.28	241	76.03	3.03	
118.47	23.21	7.22	242	76.03	3	
118.584	23.07	7.34	241	76	3.06	
118.698	23.27	7.22	243	76.03	3.03	
118.812	22.98	7.31	240	76.03	3	
118.927	23.07	7.28	241	76	3.03	
119.042	22.9	7.19	239	76.03	2.94	
119.157	22.79	7.47	238	76	3.06	
119.271	22.77	7.34	237	76	3	
119.386	22.84	7.38	238	76	3	
119.5	22.77	7.25	237	76.03	2.94	
119.616	22.86	7.31	238	76.03	3	
119.73	22.84	7.25	238	76.03	2.94	
119.845	22.79	7.31	238	76.03	3	
119.959	22.96	7.28	239	76.03	3	
120.073	22.8	7.38	238	76	3	
120.188	22.96	7.34	239	76	3.06	
120.303	22.88	7.28	239	76.03	3	
120.417	23	7.28	240	76	3	
120.532	22.98	7.13	240	76.03	2.94	
120.648	23.04	7.28	240	76.03	3	
120.762	23.05	7.19	240	76.03	3	
120.877	23.04	7.22	240	76.03	3	
120.991	23.07	7.19	241	76.03	2.97	
121.105	22.98	7.5	240	75.97	3.09	
121.221	23.04	7.19	240	76.03	3	
121.336	22.88	7.38	239	76	3.03	
121.45	23.11	7.31	241	76	3.06	
121.565	23	7.41	240	76	3.06	
121.68	23.19	7.22	242	76	3	
121.793	23.13	7.22	241	76.03	3	
121.908	23.17	7.19	242	76	3	
122.023	23.11	7.38	241	75.97	3.06	
122.137	23.17	7.16	242	76.03	3	
122.252	23.13	7.19	241	76.03	3	
122.366	23.07	7.19	241	76	2.97	
122.48	23.15	7.22	241	76.03	3	
122.597	23.05	7.13	240	76.03	2.91	
122.712	23.05	7.22	240	76	3	
122.826	23.13	7.22	241	76.03	3	
122.941	23.21	7.22	242	76	3	
123.055	23.02	7.22	240	76	2.97	
123.17	23.38	7.22	244	76	3	
123.286	23.11	7.19	241	76.03	2.97	
123.4	23.44	7.38	244	75.97	3.09	
123.515	23.4	7.13	244	76	3	
123.634	23.53	7.16	245	76	3.03	
123.741	23.46	7.28	245	75.97	3.06	
123.855	23.4	7.22	244	76	3.03	
123.97	23.42	7.19	244	76	3	
124.084	23.4	7.19	244	76	3	
124.198	23.4	7.16	244	76	3	
124.312	23.32	7.13	243	76	2.97	
124.427	23.4	7.22	244	76	3.03	
124.543	23.27	7.16	243	76	3	
124.649	23.42	7.22	244	75.97	3.06	
124.764	23.3	7.19	243	76	3	
124.879	23.38	7.19	244	76	3	
124.994	23.25	7.25	242	75.97	3	
125.109	23.36	7.22	244	76	3.03	
125.224	23.19	7.19	242	76	2.97	
125.339	23.25	7.19	242	76	3	
125.453	23.19	7.28	242	76	3.03	
125.568	23.05	7.22	240	76	3	
125.683	23.21	7.22	242	76	3	
125.798	23.07	7.16	241	76	2.94	
125.914	23.11	7.19	241	76	3	
126.028	23.09	7.47	241	75.97	3.09	
126.143	23.15	7.22	241	76	3	
126.258	23.02	7.41	240	75.97	3.06	
126.373	23.15	7.25	241	75.97	3	
126.488	22.94	7.19	239	76	2.97	
126.604	23.05	7.34	240	76	3.03	
126.719	22.94	7.13	239	76.03	2.91	
126.834	22.96	7.31	239	76	3	
126.948	22.96	7.19	239	76	2.94	
127.063	22.86	7.22	238	76	2.97	
127.178	22.84	7.22	238	76	2.97	
127.293	22.82	7.31	238	76	3	
127.408	22.8	7.38	238	75.97	3.03	
127.523	22.69	7.22	237	76	2.91	
127.638	22.8	7.44	238	75.97	3.06	
127.752	22.77	7.38	237	75.97	3.03	
127.867	22.8	7.28	238	76	3	
127.982	22.82	7.25	238	76	2.94	
128.097	22.77	7.34	237	76	3	
128.211	22.73	7.31	237	76	3	
128.326	22.67	7.53	236	75.97	3.09	
128.441	22.79	7.41	238	75.97	3.06	
128.555	22.67	7.19	236	76	2.91	
128.671	22.73	7.44	237	75.97	3.06	
128.786	22.61	7.41	236	76	3	
128.9	22.69	7.53	237	75.97	3.06	
129.015	22.63	7.47	236	75.97	3.03	
129.135	22.67	7.34	236	76	3	
129.249	22.67	7.31	236	76	2.97	
129.364	22.61	7.53	236	75.97	3.09	
129.478	22.69	7.56	237	75.94	3.09	
129.594	22.55	7.25	235	76	2.91	
129.709	22.61	7.38	236	76	3	
129.823	22.57	7.47	235	75.97	3.03	
129.938	22.63	7.44	236	75.97	3	
130.052	22.57	7.38	235	75.97	3	
130.167	22.65	7.44	236	75.97	3.03	
130.384	22.55	7.34	235	76	3	
130.499	22.42	7.34	234	76	2.97	
130.613	22.57	7.31	235	75.97	2.97	
130.728	22.44	7.53	234	75.97	3.06	
130.843	22.55	7.28	235	76	2.94	
130.958	22.48	7.66	234	75.94	3.09	
131.071	22.48	7.41	234	75.97	3	
131.186	22.5	7.38	235	75.97	3	
131.3	22.46	7.34	234	75.97	2.94	
131.415	22.48	7.31	234	76	2.94	
131.53	22.44	7.5	234	75.94	3.03	
131.644	22.52	7.5	235	75.97	3.03	
131.758	22.5	7.34	235	75.97	2.97	
131.876	22.57	7.38	235	75.97	3	
131.99	22.52	7.63	235	75.94	3.09	
132.106	22.54	7.53	235	75.94	3.06	
132.221	22.48	7.38	234	75.97	2.97	
132.335	22.5	7.47	235	75.97	3	
132.451	22.5	7.5	235	75.94	3.03	
132.565	22.46	7.38	234	75.97	3	
132.68	22.5	7.34	235	76	2.94	
132.794	22.46	7.25	234	76	2.91	
132.909	22.52	7.47	235	75.97	3.03	
133.023	22.5	7.59	235	75.94	3.09	
133.138	22.55	7.44	235	75.97	3	
133.253	22.54	7.5	235	75.97	3	
133.368	22.59	7.31	236	75.97	3	
133.483	22.63	7.47	236	75.94	3.03	
133.597	22.57	7.22	235	76	2.91	
133.712	22.61	7.41	236	75.97	3	
133.828	22.54	7.31	235	75.97	2.94	
133.942	22.61	7.34	236	75.97	3	
134.057	22.59	7.41	236	75.94	3	
134.172	22.84	7.38	238	75.94	3	
134.287	22.61	7.44	236	75.94	3.03	
134.401	22.75	7.19	237	75.97	2.91	
134.515	22.63	7.44	236	75.94	3	
134.63	22.61	7.44	236	75.94	3.03	
134.744	22.54	7.5	235	75.94	3.06	
134.86	22.61	7.59	236	75.94	3.09	
134.975	22.63	7.25	236	75.97	2.94	
135.089	22.38	7.53	233	75.94	3.03	
135.204	22.65	7.59	236	75.91	3.13	
135.318	22.54	7.25	235	75.97	2.94	
135.432	22.57	7.47	235	75.94	3.03	
135.547	22.52	7.25	235	75.97	2.91	
135.662	22.55	7.34	235	75.97	2.97	
135.778	22.5	7.56	235	75.94	3.06	
135.893	22.5	7.44	235	75.94	3	
136.008	22.46	7.25	234	75.97	2.91	
136.123	22.46	7.31	234	75.97	2.97	
136.238	22.5	7.59	235	75.94	3.06	
136.352	22.44	7.34	234	75.97	2.97	
136.467	22.54	7.34	235	75.97	3	
136.581	22.5	7.19	235	75.97	2.88	
136.695	22.52	7.38	235	75.97	3	
136.811	22.48	7.28	234	75.97	2.94	
136.926	22.44	7.44	234	75.94	3	
137.04	22.5	7.34	235	75.97	3	
137.155	22.4	7.28	234	75.97	2.94	
137.27	22.48	7.44	234	75.94	3	
137.384	22.34	7.38	233	75.97	2.97	
137.5	22.52	7.53	235	75.94	3.06	
137.614	22.38	7.53	233	75.94	3.03	
137.731	22.5	7.34	235	75.97	3	
137.846	22.36	7.31	233	75.97	2.94	
137.961	22.38	7.56	233	75.94	3.06	
