Time(s)	Vehicle Speed(Km/hour)	Motor Current(Amps)	Motor RPM(RPM)	Battery Voltage(Volts)	Battery Current(Amps)	
0.067	10.08	26.5	105	74.56	6.38	
0.177	10.23	26.44	106	74.56	6.38	
0.286	10.48	26.41	109	74.5	6.53	
0.396	10.75	26.19	112	74.5	6.56	
0.506	10.84	26.03	113	74.47	6.53	
0.616	11.02	25.72	115	74.47	6.5	
0.725	11.17	25.59	116	74.44	6.59	
0.835	11.44	25.63	119	74.41	6.69	
0.944	11.69	25.19	122	74.41	6.66	
1.054	11.84	24.78	123	74.44	6.59	
1.163	11.96	24.78	124	74.41	6.66	
1.269	11.96	24.78	124	74.41	6.66	
1.341	14.05	22.13	146	74.31	6.63	
1.451	14.41	21.66	150	74.34	6.59	
1.561	14.52	21.66	151	74.31	6.66	
1.67	14.6	21.22	152	74.34	6.5	
1.78	14.87	21.13	155	74.31	6.66	
1.89	15.02	20.94	156	74.34	6.53	
1.998	15.08	20.78	157	74.34	6.53	
2.108	15.18	20.72	158	74.31	6.53	
2.217	15.41	20.41	160	74.34	6.53	
2.327	15.37	20.28	160	74.34	6.47	
2.437	15.43	20.31	161	74.34	6.5	
2.546	15.62	19.84	163	74.34	6.41	
2.654	15.79	19.88	164	74.31	6.47	
2.764	15.77	19.91	164	74.34	6.5	
2.873	15.91	19.59	166	74.34	6.41	
2.982	16.19	19.41	169	74.34	6.44	
3.092	16.21	19.41	169	74.31	6.41	
3.201	16.25	19.47	169	74.31	6.5	
3.311	16.56	19.03	172	74.31	6.41	
3.421	16.56	19.06	172	74.34	6.41	
3.53	16.63	18.97	173	74.31	6.41	
3.642	16.92	18.94	176	74.28	6.53	
3.752	16.96	18.56	177	74.31	6.38	
3.862	17	18.63	177	74.31	6.38	
3.971	17.27	18.63	180	74.28	6.53	
4.08	17.32	18.63	180	74.28	6.5	
4.189	17.32	18.16	180	74.31	6.31	
4.299	17.55	18.13	183	74.28	6.41	
4.408	17.59	18.19	183	74.31	6.41	
4.518	17.57	18.16	183	74.28	6.38	
4.628	17.82	17.91	186	74.28	6.41	
4.744	17.86	17.75	186	74.31	6.34	
4.849	17.86	17.75	186	74.31	6.34	
4.948	18.97	16.72	198	74.28	6.28	
5.057	18.89	16.88	197	74.28	6.28	
5.162	18.89	16.88	197	74.28	6.28	
5.208	19.97	16.03	208	74.25	6.28	
5.318	20.06	16.03	209	74.25	6.25	
5.427	20.01	15.91	209	74.28	6.22	
5.532	20.01	15.91	209	74.28	6.22	
5.62	20.71	15.5	216	74.25	6.22	
5.724	20.71	15.5	216	74.25	6.22	
5.852	21.54	15.09	225	74.16	6.28	
5.962	21.56	14.94	225	74.19	6.25	
6.071	21.69	15.06	226	74.16	6.31	
6.181	21.66	15.03	226	74.16	6.28	
6.29	21.69	15.09	226	74.16	6.31	
6.4	21.77	15	227	74.16	6.31	
6.509	21.88	15.09	228	74.13	6.38	
6.619	21.9	14.97	228	74.13	6.34	
6.724	21.9	14.97	228	74.13	6.34	
6.798	22.29	14.69	232	74.13	6.28	
6.908	22.4	14.63	234	74.09	6.31	
7.018	22.4	14.63	234	74.13	6.28	
7.127	22.44	14.59	234	74.13	6.31	
7.236	22.52	14.69	235	74.06	6.38	
7.346	22.48	14.53	234	74.13	6.28	
7.451	22.48	14.53	234	74.13	6.28	
7.527	22.82	14.25	238	74.13	6.22	
7.632	22.82	14.25	238	74.13	6.22	
7.743	23.36	14.13	244	74.03	6.34	
7.854	23.32	14.16	243	74.06	6.28	
7.964	23.46	14.19	245	74.03	6.38	
8.073	23.42	13.88	244	74.06	6.19	
8.177	23.42	13.88	244	74.06	6.19	
8.3	23.88	13.78	249	74.03	6.28	
8.422	24.13	13.69	252	74.03	6.28	
8.532	24.2	13.78	252	74	6.34	
8.642	24.22	13.72	253	74	6.34	
8.752	24.39	13.44	254	74.03	6.22	
8.861	24.3	13.41	253	74.03	6.19	
8.97	24.47	13.38	255	74.03	6.22	
9.08	24.39	13.38	254	74.03	6.19	
9.189	24.55	13.34	256	74.03	6.25	
9.298	24.51	13.22	256	74.06	6.16	
9.408	24.66	13.25	257	74.03	6.22	
9.517	24.59	13.31	256	74.03	6.22	
9.627	24.64	13.28	257	74.03	6.22	
9.736	24.7	13.31	258	74.03	6.25	
9.846	24.66	13.28	257	74.03	6.22	
9.956	24.78	13.31	258	74	6.28	
10.066	24.8	13.28	259	74	6.28	
10.175	24.82	13.31	259	74	6.28	
10.279	24.82	13.31	259	74	6.28	
10.37	24.47	13.31	255	74	6.22	
10.48	24.7	13.31	258	73.97	6.28	
10.589	24.61	13.38	257	73.97	6.25	
10.694	24.61	13.38	257	73.97	6.25	
10.743	24.82	13.31	259	73.97	6.28	
10.853	25.14	13.38	262	73.91	6.38	
10.963	25.03	13.25	261	73.97	6.31	
11.074	25.18	13.31	263	73.91	6.38	
11.183	25.14	13.25	262	73.94	6.31	
11.293	25.34	13.34	264	73.91	6.44	
11.403	25.2	13.13	263	73.97	6.28	
11.513	25.45	12.94	265	73.97	6.25	
11.624	25.22	12.88	263	74	6.19	
11.734	25.45	13.16	265	73.88	6.38	
11.844	25.35	13.13	264	73.91	6.31	
11.954	25.64	12.88	267	73.91	6.28	
12.064	25.7	12.94	268	73.91	6.31	
12.174	26.14	12.84	273	73.88	6.38	
12.283	26.16	12.94	273	73.88	6.44	
12.393	26.48	12.91	276	73.84	6.5	
12.503	26.33	12.84	275	73.88	6.38	
12.608	26.33	12.84	275	73.88	6.38	
12.658	26.31	12.66	274	73.88	6.31	
12.767	26.29	12.59	274	73.91	6.25	
12.877	26.43	12.66	276	73.84	6.34	
12.987	26.29	12.66	274	73.88	6.28	
13.098	26.45	12.75	276	73.84	6.41	
13.208	26.33	12.47	275	73.91	6.19	
13.317	26.45	12.5	276	73.91	6.22	
13.427	26.37	12.69	275	73.84	6.31	
13.538	26.45	12.41	276	73.91	6.19	
13.648	26.33	12.38	275	73.94	6.19	
13.757	26.5	12.44	276	73.91	6.25	
13.868	26.37	12.44	275	73.91	6.19	
13.977	26.5	12.47	276	73.88	6.22	
14.082	26.5	12.47	276	73.88	6.22	
14.176	26.41	12.72	275	73.81	6.34	
14.286	26.62	12.53	278	73.84	6.28	
14.395	26.37	12.59	275	73.84	6.28	
14.505	26.58	12.53	277	73.84	6.28	
14.614	26.35	12.56	275	73.84	6.22	
14.724	26.52	12.63	277	73.84	6.34	
14.834	26.29	12.38	274	73.91	6.16	
14.946	26.48	12.53	276	73.84	6.28	
15.055	26.27	12.34	274	73.91	6.13	
15.165	26.45	12.5	276	73.88	6.25	
15.274	26.25	12.38	274	73.88	6.13	
15.385	26.45	12.53	276	73.84	6.25	
15.49	26.45	12.53	276	73.84	6.25	
15.584	26.14	12.44	273	73.88	6.16	
15.693	26.35	12.47	275	73.84	6.19	
15.803	26.06	12.44	272	73.88	6.13	
15.914	26.27	12.78	274	73.75	6.34	
16.023	26.14	12.5	273	73.84	6.19	
16.133	26.21	12.47	273	73.84	6.19	
16.242	26.1	12.47	272	73.84	6.16	
16.352	26.16	12.59	273	73.84	6.22	
16.463	26.06	12.78	272	73.78	6.28	
16.573	26.12	12.5	272	73.84	6.19	
16.683	26.08	12.78	272	73.75	6.31	
16.793	26.2	12.66	273	73.78	6.28	
16.903	26	12.84	271	73.75	6.34	
17.013	26.23	12.47	274	73.84	6.19	
17.122	26.02	12.59	271	73.84	6.19	
17.233	26.23	12.53	274	73.81	6.22	
17.338	26.23	12.53	274	73.81	6.22	
17.406	26.2	12.47	273	73.84	6.19	
17.516	26.37	12.72	275	73.72	6.34	
17.626	26.27	12.53	274	73.78	6.22	
17.735	26.39	12.44	275	73.78	6.19	
17.844	26.33	12.5	275	73.78	6.22	
17.954	26.37	12.5	275	73.78	6.22	
18.064	26.33	12.5	275	73.78	6.22	
18.174	26.46	12.47	276	73.78	6.22	
18.284	26.31	12.47	274	73.78	6.19	
18.393	26.48	12.5	276	73.78	6.25	
18.503	26.35	12.63	275	73.72	6.34	
18.613	26.54	12.38	277	73.78	6.22	
18.723	26.39	12.66	275	73.72	6.34	
18.832	26.58	12.44	277	73.75	6.22	
18.942	26.46	12.5	276	73.75	6.28	
19.053	26.56	12.59	277	73.72	6.34	
19.163	26.5	12.38	276	73.75	6.22	
19.272	26.56	12.44	277	73.75	6.28	
19.382	26.52	12.41	277	73.75	6.22	
19.492	26.54	12.5	277	73.75	6.25	
19.601	26.56	12.38	277	73.75	6.22	
19.711	26.68	12.44	278	73.72	6.28	
19.82	26.52	12.38	277	73.75	6.22	
19.93	26.7	12.44	278	73.72	6.28	
20.04	26.62	12.34	278	73.75	6.22	
20.151	26.66	12.47	278	73.72	6.28	
20.26	26.6	12.38	277	73.75	6.25	
20.37	26.62	12.53	278	73.69	6.31	
20.481	26.64	12.41	278	73.72	6.25	
20.592	26.62	12.38	278	73.72	6.22	
20.701	26.71	12.44	279	73.69	6.34	
20.811	26.66	12.5	278	73.72	6.31	
20.917	26.66	12.5	278	73.72	6.31	
20.96	26.77	12.38	279	73.69	6.28	
21.069	26.91	12.44	281	73.66	6.34	
21.179	26.75	12.38	279	73.69	6.28	
21.289	26.87	12.5	280	73.66	6.34	
21.399	26.68	12.53	278	73.66	6.34	
21.507	26.89	12.53	280	73.63	6.38	
21.617	26.68	12.41	278	73.69	6.25	
21.727	26.93	12.5	281	73.66	6.38	
21.836	26.79	12.34	279	73.72	6.28	
21.946	26.81	12.5	280	73.66	6.34	
22.06	26.7	12.44	278	73.69	6.28	
22.17	26.87	12.5	280	73.66	6.34	
22.279	26.71	12.41	279	73.69	6.28	
22.389	27	12.44	282	73.63	6.34	
22.499	26.93	12.38	281	73.66	6.31	
22.609	26.95	12.13	281	73.72	6.19	
22.719	26.87	12.38	280	73.66	6.31	
22.83	26.98	12.34	281	73.66	6.28	
22.939	26.81	12.38	280	73.66	6.28	
23.05	27	12.06	282	73.69	6.16	
23.155	26.93	12.38	281	73.66	6.31	
23.265	26.98	12.13	281	73.72	6.22	
23.375	27	12.44	282	73.63	6.34	
23.484	26.98	12.44	281	73.63	6.34	
23.594	26.98	12.19	281	73.66	6.22	
23.704	26.98	12.47	281	73.59	6.34	
23.814	26.98	12.03	281	73.69	6.13	
23.924	27	12.34	282	73.63	6.28	
24.04	27.06	12.34	282	73.63	6.34	
24.15	26.98	12.09	281	73.69	6.16	
24.261	27.1	12.38	283	73.59	6.38	
24.371	27	12.19	282	73.69	6.22	
24.481	27.16	12.38	283	73.59	6.34	
24.59	26.95	12.38	281	73.63	6.31	
24.7	27.02	12.47	282	73.59	6.38	
24.81	26.96	12.13	281	73.69	6.16	
24.921	27.02	12.44	282	73.63	6.34	
25.03	27.02	12	282	73.69	6.13	
25.141	27.21	12.19	284	73.63	6.25	
25.251	26.93	12.41	281	73.59	6.31	
25.361	27.14	12.28	283	73.63	6.34	
25.471	26.96	11.97	281	73.69	6.06	
25.581	27.02	12.22	282	73.63	6.25	
25.69	27	12.06	282	73.69	6.16	
25.8	26.95	12.38	281	73.59	6.31	
25.905	26.95	12.38	281	73.59	6.31	
25.978	26.95	12.38	281	73.59	6.31	
26.088	27.23	12	284	73.63	6.19	
26.198	27.08	11.94	282	73.69	6.13	
26.308	27.18	12.19	283	73.59	6.28	
26.417	27.25	12.38	284	73.53	6.38	
26.527	27.27	12.22	284	73.59	6.34	
26.637	27.23	12.31	284	73.53	6.34	
26.742	27.23	12.31	284	73.53	6.34	
26.799	27.58	12.38	288	73.5	6.44	
26.909	27.46	12.03	286	73.59	6.22	
27.019	27.6	12.03	288	73.59	6.28	
27.129	27.6	12.28	288	73.5	6.41	
27.239	27.65	11.94	288	73.59	6.22	
27.349	27.6	12	288	73.56	6.22	
27.46	27.75	12.03	289	73.56	6.28	
27.569	27.67	11.91	289	73.59	6.22	
27.679	27.71	12	289	73.56	6.28	
27.784	27.71	12	289	73.56	6.28	
27.823	27.86	11.97	291	73.53	6.28	
27.934	28.09	12.03	293	73.5	6.38	
28.043	27.9	11.97	291	73.53	6.31	
28.149	27.9	11.97	291	73.53	6.31	
28.258	28.29	12	295	73.5	6.41	
28.368	28.25	11.94	295	73.5	6.38	
28.478	28.3	12.09	295	73.44	6.44	
28.589	28.3	12	295	73.47	6.41	
28.699	28.25	11.81	295	73.53	6.28	
28.809	28.48	11.63	297	73.53	6.22	
28.92	28.23	11.5	294	73.59	6.09	
29.03	28.48	11.72	297	73.53	6.28	
29.14	28.32	11.78	295	73.5	6.31	
29.25	28.4	11.66	296	73.53	6.22	
29.362	28.5	11.91	297	73.47	6.41	
29.472	28.48	11.88	297	73.47	6.34	
29.583	28.63	11.97	299	73.44	6.5	
29.693	28.5	11.97	297	73.44	6.41	
29.81	28.69	11.72	299	73.5	6.34	
29.92	28.52	11.88	297	73.47	6.38	
30.03	28.69	11.75	299	73.5	6.34	
30.14	28.61	11.81	298	73.47	6.38	
30.25	28.69	11.5	299	73.53	6.22	
30.36	28.69	11.88	299	73.44	6.44	
30.471	28.75	11.59	300	73.5	6.28	
30.582	28.86	11.91	301	73.41	6.5	
30.692	28.79	11.59	300	73.5	6.28	
30.802	28.98	11.75	302	73.44	6.44	
30.912	28.77	11.66	300	73.47	6.31	
31.022	28.96	11.5	302	73.5	6.28	
31.132	28.88	11.47	301	73.5	6.22	
31.243	28.92	11.72	302	73.47	6.38	
31.353	29	11.53	302	73.47	6.31	
31.463	29.02	11.59	303	73.47	6.34	
31.572	29.11	11.44	304	73.47	6.28	
31.682	29.09	11.66	303	73.44	6.38	
31.793	29.15	11.56	304	73.47	6.34	
31.903	28.98	11.5	302	73.5	6.25	
32.013	29.09	11.59	303	73.47	6.34	
32.123	29.09	11.5	303	73.47	6.28	
32.233	29.19	11.5	304	73.47	6.31	
32.343	29.23	11.47	305	73.47	6.31	
32.453	29.23	11.59	305	73.44	6.34	
32.563	29.21	11.5	305	73.47	6.34	
32.668	29.21	11.5	305	73.47	6.34	
32.747	29.32	11.47	306	73.44	6.34	
32.856	29.47	11.59	307	73.41	6.41	
32.967	29.45	11.5	307	73.44	6.38	
33.077	29.38	11.53	306	73.44	6.38	
33.187	29.55	11.59	308	73.38	6.47	
33.296	29.38	11.53	306	73.41	6.34	
33.407	29.59	11.22	309	73.47	6.22	
33.512	29.59	11.22	309	73.47	6.22	
33.605	29.59	11.28	309	73.44	6.28	
33.715	29.68	11.38	310	73.41	6.34	
33.825	29.74	11.5	310	73.38	6.44	
33.935	29.64	11.34	309	73.41	6.31	
34.046	29.8	11.31	311	73.41	6.34	
34.157	29.64	11.47	309	73.38	6.38	
34.266	29.8	11.25	311	73.44	6.28	
34.377	29.74	11.34	310	73.41	6.34	
34.487	29.88	11.13	312	73.44	6.25	
34.598	29.84	11.06	311	73.44	6.19	
34.708	29.8	11.28	311	73.41	6.31	
34.818	29.91	11.56	312	73.34	6.5	
34.929	29.82	11.03	311	73.47	6.16	
35.039	29.93	11.13	312	73.44	6.25	
35.15	29.86	11.5	311	73.34	6.44	
35.26	29.93	11.41	312	73.34	6.44	
35.37	29.88	11.19	312	73.41	6.28	
35.479	29.93	11.16	312	73.41	6.25	
35.589	30.03	11.19	313	73.41	6.31	
35.7	29.86	11.19	311	73.44	6.28	
35.81	30.01	11.19	313	73.41	6.28	
35.92	29.89	11.31	312	73.34	6.34	
36.032	29.97	11.13	313	73.41	6.25	
36.142	30.05	11.31	313	73.34	6.41	
36.252	29.91	11.41	312	73.34	6.38	
36.362	30.03	11.22	313	73.41	6.34	
36.473	29.89	11.5	312	73.31	6.47	
36.583	30.05	11.09	313	73.41	6.22	
36.694	29.95	11.09	312	73.41	6.22	
36.803	30.03	11.22	313	73.41	6.31	
36.913	30.05	11.41	313	73.34	6.44	
37.023	29.95	11.25	312	73.34	6.31	
37.133	30.05	11.16	313	73.41	6.28	
37.244	29.95	11.41	312	73.31	6.41	
37.354	29.99	11.09	313	73.41	6.22	
37.464	30.03	11.03	313	73.41	6.22	
37.573	29.95	11.06	312	73.41	6.22	
37.684	30.09	11.22	314	73.38	6.34	
37.794	29.97	11.22	313	73.38	6.31	
37.904	29.93	11.06	312	73.41	6.22	
38.014	29.93	11.5	312	73.31	6.47	
38.124	30.01	11.38	313	73.31	6.38	
38.234	29.93	11.13	312	73.38	6.22	
38.344	30.03	11.13	313	73.38	6.28	
38.449	30.03	11.13	313	73.38	6.28	
38.493	29.95	11.19	312	73.34	6.31	
38.575	29.68	11.44	310	73.31	6.38	
38.684	29.84	11.13	311	73.38	6.22	
38.794	29.82	11.16	311	73.34	6.22	
38.904	29.7	11.5	310	73.28	6.44	
39.014	29.8	11.34	311	73.31	6.34	
39.125	29.63	11.41	309	73.31	6.38	
39.236	29.76	11.13	310	73.34	6.22	
39.347	29.66	11	309	73.41	6.13	
39.457	29.64	11.28	309	73.34	6.28	
39.568	29.72	11.34	310	73.31	6.34	
39.678	29.55	11.47	308	73.31	6.38	
39.784	29.55	11.47	308	73.31	6.38	
39.906	29.74	11.31	310	73.31	6.31	
40.017	29.82	11.13	311	73.38	6.22	
40.127	29.74	11.09	310	73.34	6.19	
40.237	29.8	11.31	311	73.31	6.34	
40.347	29.89	11.53	312	73.25	6.5	
40.457	29.78	11.09	311	73.34	6.22	
40.567	29.97	11.16	313	73.31	6.28	
40.678	29.78	11.34	311	73.28	6.34	
40.787	29.95	11.25	312	73.31	6.34	
40.893	29.95	11.25	312	73.31	6.34	
41.017	29.88	11.09	312	73.31	6.25	
41.128	30.09	11.13	314	73.28	6.34	
41.238	29.88	11.19	312	73.28	6.28	
41.348	30.07	11.34	314	73.25	6.44	
41.459	29.97	11.06	313	73.34	6.22	
41.569	29.93	11.16	312	73.31	6.28	
41.674	29.93	11.16	312	73.31	6.28	
41.76	29.91	10.97	312	73.34	6.19	
41.87	30.05	11.16	313	73.28	6.31	
41.98	30.05	11.19	313	73.28	6.34	
42.09	29.99	11.19	313	73.28	6.28	
42.201	30.05	11.06	313	73.31	6.25	
42.311	29.95	11.03	312	73.31	6.25	
42.422	30.09	11.19	314	73.28	6.34	
42.532	29.95	11.09	312	73.28	6.25	
42.642	30.07	11.13	314	73.28	6.28	
42.753	30.14	11.28	314	73.22	6.41	
42.862	30.07	11.09	314	73.31	6.25	
42.972	30.28	11.16	316	73.25	6.38	
43.082	30.03	11.06	313	73.31	6.25	
43.192	30.11	11.22	314	73.25	6.34	
43.302	30.07	11.06	314	73.31	6.28	
43.413	30.11	11.13	314	73.28	6.28	
43.523	30.24	11.34	315	73.22	6.47	
43.634	30.09	11.19	314	73.28	6.34	
43.744	30.22	11.09	315	73.28	6.28	
43.854	30.14	11.5	314	73.19	6.56	
43.965	30.13	11.13	314	73.28	6.31	
44.076	30.18	11.03	315	73.28	6.28	
44.185	30.13	11.19	314	73.25	6.34	
44.298	30.2	11.44	315	73.16	6.5	
44.409	30.05	11.09	313	73.28	6.25	
44.519	30.16	11.13	315	73.25	6.31	
44.629	30.09	11.28	314	73.22	6.38	
44.739	30.07	11.28	314	73.22	6.38	
44.849	30.18	11.06	315	73.25	6.31	
44.959	29.95	11.31	312	73.22	6.38	
45.069	30.16	11.22	315	73.22	6.38	
45.179	30.01	11.22	313	73.25	6.34	
45.289	30.14	11.25	314	73.22	6.38	
45.399	30.03	11.34	313	73.19	6.44	
45.509	30.01	11.09	313	73.28	6.28	
45.619	30.09	11.13	314	73.22	6.31	
45.729	29.99	11.47	313	73.16	6.5	
45.839	30.18	11.09	315	73.25	6.28	
45.949	30.01	11	313	73.28	6.22	
46.06	30.13	11.13	314	73.22	6.28	
46.17	30.03	11.16	313	73.25	6.34	
46.28	30.07	11.16	314	73.22	6.31	
46.39	30.13	11.09	314	73.22	6.31	
46.505	29.95	11.13	312	73.28	6.25	
46.615	30.05	11.16	313	73.22	6.31	
46.725	29.91	11.09	312	73.25	6.25	
46.835	30.09	11.16	314	73.22	6.31	
46.945	30.03	11.31	313	73.16	6.41	
47.055	29.91	11.13	312	73.25	6.25	
47.165	30.13	11.19	314	73.19	6.34	
47.277	29.86	11.28	311	73.19	6.34	
47.387	30.05	11.09	313	73.25	6.25	
47.497	29.91	11.03	312	73.28	6.22	
47.607	29.89	11.19	312	73.22	6.28	
47.717	30.03	11.47	313	73.16	6.5	
47.827	29.88	11.09	312	73.22	6.22	
47.937	29.99	11.13	313	73.22	6.28	
48.042	29.99	11.13	313	73.22	6.28	
48.122	29.95	11.28	312	73.19	6.38	
48.233	29.76	11.31	310	73.16	6.34	
48.343	29.88	11.16	312	73.22	6.25	
48.452	29.84	11.13	311	73.25	6.25	
48.562	29.82	11.16	311	73.22	6.28	
48.673	29.88	11.38	312	73.13	6.41	
48.783	29.82	11.56	311	73.13	6.5	
48.894	29.93	11.25	312	73.22	6.34	
49.004	29.78	11.09	311	73.22	6.25	
49.116	29.97	11.09	313	73.22	6.25	
49.226	29.82	11.44	311	73.16	6.44	
49.336	29.89	11.25	312	73.19	6.34	
49.446	30.05	11.13	313	73.19	6.31	
49.557	29.82	11.28	311	73.16	6.34	
49.667	30.05	11.19	313	73.22	6.34	
49.778	29.86	11.13	311	73.22	6.25	
49.888	29.97	11.09	313	73.22	6.25	
49.998	29.97	11.16	313	73.22	6.31	
50.108	29.89	11.03	312	73.22	6.19	
50.218	30.01	11.19	313	73.19	6.31	
50.327	29.82	11.31	311	73.16	6.38	
50.437	30.01	11.19	313	73.19	6.34	
50.548	29.82	11.41	311	73.13	6.41	
50.658	29.97	11.19	313	73.19	6.31	
50.768	29.93	11.03	312	73.19	6.25	
50.879	29.86	11.19	311	73.19	6.31	
50.989	30.07	11.28	314	73.16	6.38	
51.098	29.86	11.03	311	73.22	6.22	
51.208	30.03	11.19	313	73.19	6.34	
51.318	29.89	11.44	312	73.13	6.47	
51.428	29.95	11.28	312	73.16	6.38	
51.538	29.95	11.09	312	73.19	6.28	
51.648	29.89	11.09	312	73.19	6.22	
51.758	29.95	11.25	312	73.16	6.38	
51.868	29.84	11.38	311	73.13	6.38	
51.979	29.89	11.13	312	73.19	6.25	
52.096	29.84	11.34	311	73.13	6.38	
52.206	29.89	11.09	312	73.19	6.22	
52.316	29.91	11.44	312	73.13	6.44	
52.427	29.8	11.22	311	73.19	6.28	
52.537	29.91	11.31	312	73.13	6.38	
52.647	29.72	11.38	310	73.13	6.38	
52.758	29.84	11.13	311	73.19	6.25	
52.867	29.8	11.13	311	73.19	6.22	
52.977	29.68	11.41	310	73.13	6.38	
53.088	29.88	11.56	312	73.06	6.5	
53.198	29.63	11.25	309	73.19	6.28	
53.309	29.8	11.19	311	73.16	6.28	
53.42	29.7	11.34	310	73.13	6.34	
53.53	29.72	11.13	310	73.19	6.22	
53.64	29.76	11.44	310	73.13	6.44	
53.75	29.66	11.13	309	73.19	6.22	
53.86	29.7	11.28	310	73.16	6.31	
53.971	29.63	11.34	309	73.13	6.34	
54.083	29.64	11.34	309	73.16	6.34	
54.194	29.59	11.53	309	73.09	6.44	
54.304	29.7	11.22	310	73.16	6.28	
54.415	29.59	11.13	309	73.19	6.22	
54.525	29.64	11.16	309	73.19	6.25	
54.635	29.66	11.56	309	73.06	6.47	
54.745	29.47	11.41	307	73.13	6.34	
54.855	29.66	11.28	309	73.16	6.34	
54.965	29.55	11	308	73.22	6.09	
55.076	29.66	11.38	309	73.13	6.38	
55.187	29.59	11.5	309	73.09	6.41	
55.297	29.57	11.25	308	73.16	6.25	
55.408	29.53	11.53	308	73.06	6.41	
55.518	29.47	11.19	307	73.16	6.19	
55.628	29.49	11.34	308	73.16	6.28	
55.739	29.34	11.34	306	73.16	6.28	
55.849	29.42	11.28	307	73.19	6.25	
55.96	29.24	11.56	305	73.13	6.38	
56.071	29.32	11.44	306	73.13	6.34	
56.181	29.44	11.34	307	73.13	6.28	
56.291	29.15	11.47	304	73.13	6.28	
56.401	29.44	11.34	307	73.13	6.31	
56.511	29.32	11.41	306	73.13	6.28	
56.622	29.36	11.28	306	73.16	6.25	
56.732	29.42	11.53	307	73.09	6.38	
56.843	29.44	11.34	307	73.13	6.28	
56.953	29.47	11.34	307	73.09	6.34	
57.063	29.32	11.28	306	73.13	6.25	
57.173	29.51	11.41	308	73.06	6.34	
57.284	29.24	11.34	305	73.16	6.25	
57.395	29.49	11.56	308	73.06	6.44	
57.505	29.36	11.47	306	73.09	6.38	
57.62	29.49	11.5	308	73.09	6.38	
57.73	29.4	11.09	307	73.16	6.13	
57.841	29.24	11.44	305	73.09	6.31	
57.952	29.47	11.25	307	73.13	6.25	
58.063	29.21	11.5	305	73.09	6.34	
58.174	29.42	11.56	307	73.06	6.44	
58.285	29.26	11.47	305	73.06	6.34	
58.396	29.21	11.53	305	73.06	6.38	
58.505	29.3	11.34	306	73.09	6.28	
58.616	29.23	11.53	305	73.06	6.38	
58.726	29.28	11.41	305	73.06	6.31	
58.836	29.24	11.47	305	73.06	6.34	
58.946	29.28	11.56	305	73.06	6.41	
59.056	29.17	11.59	304	73.06	6.41	
59.166	29.24	11.56	305	73.06	6.38	
59.276	29.13	11.5	304	73.06	6.34	
59.387	29.26	11.28	305	73.13	6.25	
59.497	29.17	11.25	304	73.13	6.19	
59.608	29.09	11.63	303	73.03	6.38	
59.719	29.23	11.31	305	73.13	6.25	
59.829	28.92	11.56	302	73.06	6.34	
59.939	29.23	11.5	305	73.06	6.38	
60.05	29.03	11.44	303	73.09	6.25	
60.156	29.03	11.44	303	73.09	6.25	
60.282	28.88	11.59	301	73.03	6.38	
60.393	28.73	11.5	300	73.06	6.28	
60.503	28.79	11.56	300	73.06	6.28	
60.612	28.79	11.5	300	73.06	6.28	
60.722	28.73	11.56	300	73.06	6.28	
60.835	28.8	11.56	300	73.06	6.31	
60.945	28.65	11.59	299	73.06	6.28	
61.056	28.8	11.59	300	73.06	6.31	
61.166	28.65	11.88	299	72.97	6.44	
61.277	28.73	11.5	300	73.06	6.28	
61.387	28.59	11.97	298	72.97	6.47	
61.498	28.67	11.56	299	73.06	6.28	
61.614	28.63	11.91	299	72.97	6.47	
61.724	28.61	11.88	298	73	6.44	
61.839	28.75	11.66	300	73.03	6.38	
61.949	28.54	11.91	298	73	6.44	
62.059	28.71	11.59	299	73.06	6.34	
62.17	28.46	11.97	297	73	6.47	
62.28	28.65	11.59	299	73.06	6.28	
62.39	28.46	11.97	297	73	6.5	
62.5	28.57	11.81	298	73	6.38	
62.611	28.5	11.91	297	72.97	6.44	
62.721	28.46	11.5	297	73.06	6.22	
62.832	28.55	11.75	298	73.03	6.38	
62.942	28.42	11.84	296	73.03	6.38	
63.053	28.52	11.66	297	73.03	6.34	
63.163	28.3	11.88	295	73	6.38	
63.273	28.52	11.56	297	73.06	6.25	
63.378	28.52	11.56	297	73.06	6.25	
63.511	28.34	11.75	296	73	6.34	
63.623	28.44	11.72	297	73.03	6.31	
63.727	28.17	11.66	294	73.03	6.22	
63.838	28.38	11.81	296	72.97	6.38	
63.948	28.32	11.56	295	73.03	6.19	
64.06	28.21	11.75	294	73	6.28	
64.17	28.46	11.78	297	72.94	6.38	
64.28	28.07	11.78	293	73.03	6.28	
64.392	28.04	12.03	292	72.94	6.44	
64.502	28.07	12.06	293	72.94	6.44	
64.612	27.88	12.03	291	72.97	6.38	
64.722	27.8	11.91	290	73	6.31	
64.832	27.84	12.06	290	72.97	6.38	
64.943	27.54	12.03	287	73	6.28	
65.053	27.79	12.03	290	72.97	6.38	
65.163	27.52	11.97	287	73	6.28	
65.274	27.54	12	287	73	6.28	
65.384	27.5	12	287	73	6.28	
65.494	27.4	12.03	286	73	6.28	
65.605	27.39	11.97	286	73.03	6.22	
65.715	27.37	12.06	286	73	6.28	
65.825	27.27	11.91	284	73.03	6.19	
65.934	27.27	11.97	284	73.03	6.22	
66.045	27.29	11.97	285	73.03	6.25	
66.155	27.14	12.09	283	73	6.25	
