Time(s)	Vehicle Speed(Km/hour)	Motor Current(Amps)	Motor RPM(RPM)	Battery Voltage(Volts)	Battery Current(Amps)	
0.092	7.26	27.16	75	75.72	5.09	
0.202	7.51	27.03	78	75.66	5.19	
0.311	7.76	26.56	81	75.66	5.16	
0.42	7.99	26.16	83	75.66	5.19	
0.532	8.11	26.16	84	75.63	5.22	
0.641	8.28	25.63	86	75.63	5.19	
0.749	8.39	25.19	87	75.66	5.09	
0.858	8.55	25.19	89	75.66	5.16	
0.967	8.72	24.72	91	75.63	5.13	
1.076	8.99	24.38	93	75.59	5.16	
1.185	9.08	24.25	94	75.59	5.16	
1.294	9.18	23.88	95	75.63	5.09	
1.403	9.27	23.84	96	75.59	5.13	
1.512	9.37	23.47	97	75.63	5.03	
1.621	9.54	23.06	99	75.66	5	
1.73	9.73	22.97	101	75.59	5.06	
1.84	9.81	22.69	102	75.63	5.03	
1.949	9.87	22.59	103	75.63	5	
2.059	9.98	22.16	104	75.66	4.97	
2.168	10.1	22.13	105	75.63	4.97	
2.277	10.29	21.84	107	75.59	5.03	
2.387	10.39	21.69	108	75.59	5	
2.496	10.44	21.81	109	75.59	5.03	
2.606	10.52	21.25	109	75.66	4.88	
2.715	10.65	21.25	111	75.59	4.97	
2.824	10.83	20.91	113	75.63	4.94	
2.933	10.9	20.78	113	75.59	4.91	
3.043	10.96	20.56	114	75.66	4.88	
3.152	11.05	20.34	115	75.66	4.84	
3.261	11.21	20.38	117	75.59	4.91	
3.37	11.38	20.09	118	75.63	4.88	
3.479	11.44	19.88	119	75.59	4.88	
3.587	11.48	19.91	119	75.59	4.88	
3.696	11.61	19.72	121	75.59	4.88	
3.804	11.77	19.53	122	75.59	4.88	
3.914	11.86	19.41	123	75.59	4.88	
4.024	11.92	19.22	124	75.63	4.78	
4.133	11.98	18.94	125	75.63	4.78	
4.243	12.15	19.03	126	75.59	4.81	
4.351	12.28	18.78	128	75.59	4.81	
4.46	12.34	18.59	128	75.63	4.78	
4.569	12.38	18.59	129	75.59	4.78	
4.678	12.49	18.59	130	75.56	4.84	
4.786	12.68	18.28	132	75.59	4.78	
4.893	12.68	18.13	132	75.63	4.72	
5.001	12.72	18.06	132	75.59	4.72	
5.11	12.86	18.19	134	75.56	4.78	
5.218	12.99	17.75	135	75.63	4.72	
5.327	13.09	17.78	136	75.59	4.72	
5.438	13.07	17.81	136	75.59	4.72	
5.547	13.18	17.69	137	75.56	4.78	
5.655	13.38	17.34	139	75.59	4.72	
5.764	13.43	17.34	140	75.59	4.72	
5.876	13.45	17.22	140	75.59	4.69	
5.984	13.53	17.25	141	75.56	4.72	
6.094	13.72	17.22	143	75.56	4.78	
6.202	13.72	16.84	143	75.59	4.66	
6.311	13.72	16.75	143	75.59	4.63	
6.42	13.89	16.75	145	75.59	4.66	
6.53	14.05	16.91	146	75.56	4.75	
6.639	14.07	16.81	146	75.56	4.72	
6.749	14.05	16.53	146	75.59	4.66	
6.86	14.26	16.34	148	75.59	4.66	
6.969	14.31	16.47	149	75.56	4.69	
7.077	14.35	16.34	149	75.56	4.69	
7.186	14.41	16.41	150	75.56	4.69	
7.296	14.64	16.38	152	75.53	4.78	
7.405	14.66	16	153	75.56	4.66	
7.515	14.66	15.97	153	75.56	4.66	
7.624	14.81	15.91	154	75.56	4.69	
7.733	15.08	15.97	157	75.53	4.75	
7.842	14.98	16	156	75.56	4.72	
7.951	15.06	15.91	157	75.53	4.72	
8.06	15.29	15.5	159	75.56	4.66	
8.169	15.33	15.53	160	75.56	4.69	
8.278	15.35	15.56	160	75.53	4.72	
8.387	15.45	15.5	161	75.53	4.72	
8.497	15.56	15.56	162	75.53	4.75	
8.606	15.64	15.41	163	75.53	4.72	
8.715	15.62	15.09	163	75.56	4.63	
8.825	15.89	15.16	165	75.53	4.69	
8.933	15.81	15.09	165	75.53	4.66	
9.042	15.81	15.03	165	75.53	4.66	
9.152	16	15.03	167	75.53	4.72	
9.26	16	15.06	167	75.53	4.69	
9.37	15.95	15.09	166	75.53	4.72	
9.478	16.04	14.56	167	75.56	4.56	
9.586	16.06	14.63	167	75.56	4.56	
9.694	16	14.72	167	75.56	4.56	
9.804	15.98	14.63	166	75.56	4.53	
9.912	16.14	14.69	168	75.53	4.63	
10.022	16	14.69	167	75.56	4.56	
10.131	15.98	14.63	166	75.56	4.56	
10.239	16.17	14.63	168	75.53	4.63	
10.348	16.17	14.66	168	75.53	4.63	
10.457	16.12	14.59	168	75.53	4.59	
10.565	16.27	14.56	169	75.53	4.63	
10.674	16.36	14.66	170	75.53	4.66	
10.783	16.31	14.63	170	75.53	4.66	
10.891	16.38	14.41	170	75.56	4.56	
11.001	16.54	14.25	172	75.56	4.56	
11.109	16.46	14.22	171	75.53	4.53	
11.219	16.52	14.38	172	75.53	4.59	
11.328	16.69	14.19	174	75.53	4.56	
11.438	16.67	14.19	174	75.53	4.56	
11.547	16.69	14.16	174	75.53	4.56	
11.657	16.9	14.19	176	75.53	4.63	
11.766	16.88	14.25	176	75.53	4.66	
11.875	16.88	14.16	176	75.53	4.63	
11.984	17.15	14.22	179	75.47	4.72	
12.093	17.13	14.22	178	75.47	4.66	
12.202	17.09	14.22	178	75.47	4.69	
12.311	17.32	14.22	180	75.47	4.72	
12.42	17.29	14	180	75.5	4.66	
12.53	17.27	13.78	180	75.53	4.56	
12.639	17.48	13.75	182	75.47	4.63	
12.747	17.48	13.81	182	75.47	4.63	
12.856	17.42	13.78	181	75.47	4.63	
12.966	17.63	13.75	184	75.47	4.66	
13.075	17.67	13.78	184	75.47	4.66	
13.183	17.61	13.78	183	75.47	4.66	
13.293	17.84	13.75	186	75.44	4.69	
13.402	17.84	13.78	186	75.44	4.69	
13.51	17.79	13.75	185	75.44	4.66	
13.62	17.99	13.31	187	75.47	4.56	
13.729	17.94	13.31	187	75.5	4.56	
13.838	17.92	13.25	187	75.5	4.53	
13.947	18.13	13.34	189	75.47	4.59	
14.056	18.07	13.38	188	75.47	4.63	
14.165	18.11	13.31	189	75.47	4.59	
14.274	18.34	13.31	191	75.44	4.66	
14.383	18.3	13.31	191	75.47	4.66	
14.493	18.32	13.28	191	75.44	4.63	
14.602	18.53	13.31	193	75.44	4.66	
14.716	18.47	13.34	192	75.44	4.69	
14.825	18.53	13.25	193	75.44	4.69	
14.934	18.76	12.91	195	75.47	4.59	
15.044	18.72	12.94	195	75.47	4.56	
15.152	18.97	12.84	198	75.44	4.63	
15.261	19.05	12.91	198	75.44	4.66	
15.371	18.99	12.91	198	75.44	4.63	
15.48	19.24	12.84	200	75.41	4.66	
15.59	19.16	12.94	200	75.41	4.69	
15.698	19.16	12.84	200	75.41	4.66	
15.808	19.3	12.88	201	75.41	4.72	
15.917	19.28	12.66	201	75.44	4.63	
16.027	19.24	12.41	200	75.47	4.5	
16.137	19.36	12.41	202	75.47	4.53	
16.246	19.28	12.47	201	75.47	4.53	
16.355	19.39	12.44	202	75.44	4.53	
16.464	19.49	12.5	203	75.44	4.56	
16.573	19.38	12.44	202	75.44	4.53	
16.684	19.59	12.47	204	75.41	4.63	
16.793	19.51	12.44	203	75.44	4.56	
16.902	19.47	12.44	203	75.44	4.56	
17.011	19.63	12.47	205	75.44	4.59	
17.12	19.49	12.5	203	75.44	4.59	
17.23	19.59	12.44	204	75.41	4.59	
17.339	19.68	12.47	205	75.41	4.63	
17.448	19.51	12.44	203	75.44	4.56	
17.557	19.74	12.44	206	75.41	4.63	
17.665	19.72	12.44	206	75.41	4.63	
17.774	19.66	12.44	205	75.41	4.59	
17.883	19.83	12.44	207	75.41	4.66	
17.992	19.74	12.5	206	75.41	4.63	
18.102	19.83	12.44	207	75.38	4.63	
18.211	19.91	12.44	208	75.38	4.66	
18.32	19.87	12.41	207	75.41	4.63	
18.431	20.03	12.44	209	75.38	4.69	
18.537	19.97	12.03	208	75.44	4.5	
18.646	19.93	12.22	208	75.41	4.59	
18.755	20.04	11.97	209	75.44	4.5	
18.864	19.97	12.03	208	75.41	4.5	
18.973	20.04	11.97	209	75.41	4.5	
19.082	20.1	12.28	210	75.38	4.63	
19.191	19.97	12.03	208	75.41	4.5	
19.3	20.14	12.13	210	75.41	4.59	
19.409	20.1	12.03	210	75.41	4.5	
19.518	20.12	11.97	210	75.41	4.53	
19.626	20.24	11.97	211	75.41	4.53	
19.735	20.18	11.97	210	75.41	4.53	
19.844	20.27	12.03	211	75.38	4.56	
19.953	20.27	12	211	75.41	4.56	
20.062	20.14	11.97	210	75.41	4.5	
20.171	20.24	11.97	211	75.41	4.53	
20.28	20.18	12.06	210	75.41	4.56	
20.389	20.25	12.03	211	75.41	4.56	
20.498	20.31	11.97	212	75.38	4.56	
20.607	20.25	11.97	211	75.38	4.53	
20.717	20.39	12.03	213	75.38	4.63	
20.826	20.39	12	213	75.38	4.56	
20.934	20.35	11.97	212	75.38	4.56	
21.044	20.41	11.97	213	75.38	4.56	
21.153	20.33	12.03	212	75.38	4.59	
21.261	20.46	12.06	213	75.34	4.63	
21.371	20.43	12	213	75.38	4.59	
21.48	20.41	11.97	213	75.38	4.56	
21.589	20.52	11.97	214	75.38	4.63	
21.698	20.54	11.94	214	75.38	4.56	
21.807	20.68	12.03	216	75.31	4.66	
21.915	20.68	12.06	216	75.31	4.66	
22.024	20.68	12.03	216	75.31	4.66	
22.132	20.77	12.03	217	75.31	4.66	
22.242	20.77	12.09	217	75.31	4.69	
22.35	20.77	11.97	217	75.31	4.66	
22.459	20.79	11.88	217	75.31	4.63	
22.568	20.75	11.97	216	75.31	4.66	
22.677	20.75	11.59	216	75.38	4.5	
22.786	20.79	11.69	217	75.38	4.56	
22.895	20.81	11.56	217	75.38	4.5	
23.004	20.89	11.81	218	75.31	4.63	
23.113	20.83	11.81	217	75.31	4.63	
23.223	20.89	11.59	218	75.38	4.53	
23.333	20.87	11.56	218	75.38	4.5	
23.443	20.89	11.78	218	75.31	4.63	
23.552	20.95	12	218	75.28	4.72	
23.661	20.91	11.56	218	75.34	4.53	
23.77	21	11.56	219	75.34	4.56	
23.879	21	11.53	219	75.38	4.5	
23.988	21	11.56	219	75.34	4.53	
24.097	21.1	11.59	220	75.31	4.59	
24.207	20.96	11.5	219	75.34	4.5	
24.316	21.08	11.63	220	75.31	4.56	
24.424	21.2	11.53	221	75.34	4.56	
24.534	21.04	11.56	219	75.34	4.56	
24.643	21.14	11.66	220	75.31	4.63	
24.751	21.14	11.63	220	75.31	4.56	
24.859	21.14	11.56	220	75.31	4.56	
24.969	21.12	11.56	220	75.31	4.56	
25.078	21.25	11.56	222	75.31	4.59	
25.188	21.12	11.56	220	75.31	4.56	
25.298	21.16	11.56	221	75.31	4.56	
25.407	21.25	11.59	222	75.31	4.63	
25.516	21.16	11.66	221	75.28	4.63	
25.625	21.31	11.5	222	75.31	4.56	
25.734	21.37	11.59	223	75.28	4.63	
25.843	21.31	11.56	222	75.28	4.59	
25.952	21.48	11.56	224	75.28	4.63	
26.061	21.43	11.59	223	75.28	4.63	
26.17	21.54	11.56	225	75.28	4.66	
26.279	21.52	11.5	224	75.28	4.63	
26.389	21.5	11.56	224	75.25	4.66	
26.498	21.56	11.5	225	75.28	4.63	
26.608	21.58	11.53	225	75.25	4.66	
26.718	21.66	11.59	226	75.25	4.69	
26.828	21.58	11.59	225	75.25	4.66	
26.936	21.62	11.5	225	75.25	4.66	
27.046	21.64	11.16	226	75.31	4.5	
27.155	21.58	11.44	225	75.28	4.63	
27.264	21.69	11.19	226	75.31	4.53	
27.373	21.62	11.19	225	75.31	4.5	
27.482	21.69	11.44	226	75.25	4.66	
27.592	21.67	11.25	226	75.31	4.56	
27.701	21.64	11.25	226	75.28	4.53	
27.809	21.75	11.25	227	75.28	4.56	
27.919	21.66	11.25	226	75.31	4.53	
28.029	21.83	11.34	228	75.28	4.63	
28.137	21.79	11.09	227	75.31	4.5	
28.247	21.79	11.13	227	75.31	4.5	
28.356	21.9	11.13	228	75.28	4.56	
28.465	21.87	11.25	228	75.28	4.56	
28.574	21.98	11.28	229	75.28	4.63	
28.683	21.94	11.13	229	75.28	4.56	
28.792	22.06	11.19	230	75.28	4.59	
28.903	22.29	11.13	232	75.25	4.63	
29.016	22.13	11.09	231	75.28	4.56	
29.125	22.27	11.09	232	75.28	4.56	
29.234	22.3	11.09	233	75.25	4.59	
29.344	22.21	11.19	232	75.25	4.63	
29.453	22.15	11.13	231	75.25	4.56	
29.563	22.36	11.09	233	75.25	4.63	
29.672	22.25	11.09	232	75.25	4.59	
29.782	22.23	11.13	232	75.25	4.59	
29.891	22.34	11.16	233	75.25	4.63	
30	22.23	11.09	232	75.25	4.56	
30.108	22.4	11.13	234	75.22	4.66	
30.218	22.36	11.16	233	75.25	4.63	
30.327	22.3	11.03	233	75.25	4.56	
30.437	22.42	11.09	234	75.22	4.63	
30.546	22.38	11.13	233	75.22	4.63	
30.655	22.42	11.13	234	75.22	4.66	
30.764	22.4	11.13	234	75.22	4.66	
30.873	22.54	11.13	235	75.19	4.69	
30.982	22.46	11.03	234	75.22	4.63	
31.091	22.52	11.13	235	75.19	4.66	
31.2	22.54	11.13	235	75.19	4.69	
31.309	22.54	11.09	235	75.19	4.66	
31.418	22.63	10.97	236	75.25	4.63	
31.527	22.54	10.69	235	75.28	4.44	
31.636	22.71	10.81	237	75.25	4.56	
31.745	22.63	10.72	236	75.25	4.5	
31.854	22.63	11.06	236	75.19	4.66	
31.963	22.65	10.94	236	75.19	4.59	
32.071	22.63	11.03	236	75.19	4.66	
32.182	22.73	10.78	237	75.25	4.56	
32.292	22.67	10.75	236	75.25	4.5	
32.401	22.84	10.81	238	75.22	4.59	
32.51	22.73	10.97	237	75.19	4.63	
32.62	22.8	10.94	238	75.19	4.63	
32.73	22.75	10.81	237	75.22	4.56	
32.839	22.77	10.72	237	75.25	4.5	
32.948	22.8	10.81	238	75.22	4.56	
33.057	22.77	10.81	237	75.22	4.56	
33.166	22.92	10.78	239	75.19	4.59	
33.275	22.82	10.91	238	75.19	4.63	
33.384	22.88	10.84	239	75.19	4.59	
33.493	22.84	10.94	238	75.16	4.63	
33.603	22.86	10.78	238	75.19	4.56	
33.712	22.84	10.94	238	75.16	4.63	
33.821	22.86	10.88	238	75.19	4.63	
33.931	22.96	10.72	239	75.19	4.56	
34.04	22.88	10.81	239	75.19	4.56	
34.15	23	10.69	240	75.19	4.56	
34.259	22.92	10.69	239	75.19	4.56	
34.368	22.92	10.66	239	75.19	4.56	
34.477	22.94	10.63	239	75.22	4.53	
34.587	22.94	10.81	239	75.19	4.63	
34.696	23.02	10.69	240	75.19	4.56	
34.805	23.02	10.66	240	75.19	4.56	
34.914	23.07	10.72	241	75.16	4.59	
35.023	23	10.78	240	75.19	4.56	
35.132	23.11	10.72	241	75.16	4.59	
35.242	23.02	10.75	240	75.19	4.56	
35.351	23.05	10.63	240	75.19	4.56	
35.46	23.07	10.66	241	75.19	4.53	
35.57	23.02	10.63	240	75.19	4.53	
35.68	23.11	10.72	241	75.16	4.56	
35.79	23	10.78	240	75.19	4.63	
35.899	23.19	10.72	242	75.16	4.63	
36.009	23.13	10.78	241	75.16	4.63	
36.117	23.17	10.66	241	75.16	4.56	
36.226	23.25	10.66	242	75.16	4.56	
36.336	23.19	10.66	242	75.16	4.56	
36.445	23.21	10.66	242	75.16	4.56	
36.554	23.15	10.66	241	75.16	4.56	
36.664	23.29	10.72	243	75.16	4.63	
36.773	23.11	10.75	241	75.16	4.56	
36.882	23.32	10.69	243	75.16	4.63	
36.99	23.21	10.66	242	75.16	4.56	
37.1	23.29	10.66	243	75.16	4.63	
37.209	23.23	10.66	242	75.16	4.56	
37.318	23.25	10.72	242	75.16	4.59	
37.428	23.23	10.72	242	75.16	4.59	
37.538	23.15	10.69	241	75.16	4.56	
37.647	23.34	10.78	243	75.13	4.66	
37.756	23.11	10.69	241	75.16	4.56	
37.865	23.34	10.66	243	75.13	4.63	
37.974	23.25	10.66	242	75.16	4.56	
38.083	23.23	10.66	242	75.16	4.56	
38.192	23.27	10.66	243	75.16	4.56	
38.301	23.29	10.72	243	75.13	4.63	
38.41	23.3	10.72	243	75.13	4.63	
38.52	23.34	10.72	243	75.13	4.63	
38.629	23.44	10.72	244	75.13	4.63	
38.738	23.36	10.72	244	75.13	4.63	
38.848	23.57	10.66	246	75.13	4.66	
38.957	23.4	10.66	244	75.13	4.59	
39.066	23.51	10.66	245	75.13	4.63	
39.175	23.5	10.69	245	75.13	4.63	
39.285	23.46	10.72	245	75.13	4.66	
39.394	23.51	10.69	245	75.13	4.66	
39.503	23.46	10.72	245	75.09	4.66	
39.612	23.55	10.69	246	75.13	4.66	
39.721	23.5	10.72	245	75.09	4.66	
39.831	23.63	10.69	246	75.09	4.66	
39.94	23.5	10.69	245	75.09	4.63	
40.05	23.59	10.63	246	75.13	4.63	
40.159	23.59	10.56	246	75.13	4.56	
40.268	23.53	10.63	245	75.09	4.63	
40.377	23.59	10.5	246	75.13	4.56	
40.487	23.48	10.63	245	75.13	4.63	
40.596	23.51	10.5	245	75.13	4.56	
40.706	23.44	10.44	244	75.16	4.53	
40.815	23.51	10.56	245	75.13	4.59	
40.924	23.48	10.31	245	75.16	4.5	
41.034	23.57	10.41	246	75.13	4.53	
41.144	23.46	10.47	244	75.13	4.53	
41.253	23.51	10.66	245	75.09	4.63	
41.368	23.46	10.47	245	75.13	4.53	
41.477	23.46	10.69	245	75.09	4.63	
41.586	23.57	10.66	246	75.09	4.63	
41.695	23.48	10.69	245	75.09	4.63	
41.804	23.61	10.63	246	75.09	4.66	
41.912	23.51	10.66	245	75.09	4.66	
42.023	23.53	10.66	245	75.09	4.63	
42.132	23.57	10.47	246	75.13	4.56	
42.241	23.55	10.31	246	75.16	4.47	
42.351	23.57	10.5	246	75.09	4.56	
42.461	23.63	10.47	246	75.09	4.56	
42.57	23.72	10.34	247	75.13	4.5	
42.68	23.65	10.53	247	75.09	4.59	
42.79	23.82	10.34	248	75.13	4.56	
42.899	23.72	10.47	247	75.09	4.56	
43.008	23.92	10.28	249	75.13	4.53	
43.118	23.78	10.28	248	75.13	4.5	
43.227	23.9	10.47	249	75.09	4.63	
43.336	23.88	10.25	249	75.13	4.5	
43.446	23.76	10.47	248	75.09	4.63	
43.555	23.8	10.63	248	75.06	4.69	
43.663	23.8	10.56	248	75.06	4.63	
43.772	23.82	10.34	248	75.13	4.56	
43.882	23.71	10.5	247	75.09	4.63	
43.992	23.92	10.38	249	75.09	4.56	
44.101	23.74	10.47	248	75.09	4.59	
44.211	23.99	10.31	250	75.09	4.56	
44.32	23.84	10.25	249	75.13	4.5	
44.43	23.93	10.31	250	75.09	4.56	
44.54	23.92	10.28	249	75.09	4.53	
44.65	23.93	10.47	250	75.06	4.66	
44.759	23.9	10.44	249	75.06	4.63	
44.869	23.99	10.28	250	75.09	4.56	
44.979	24.01	10.19	250	75.13	4.5	
45.088	23.93	10.53	250	75.03	4.66	
45.198	24.03	10.41	251	75.09	4.59	
45.307	23.86	10.47	249	75.06	4.59	
45.416	23.97	10.41	250	75.09	4.59	
45.526	23.88	10.5	249	75.06	4.63	
45.635	23.99	10.63	250	75	4.69	
45.745	23.97	10.31	250	75.09	4.56	
45.854	24.07	10.44	251	75.03	4.66	
45.963	23.99	10.44	250	75.06	4.63	
46.072	24.05	10.41	251	75.06	4.63	
46.181	24.01	10.22	250	75.09	4.5	
46.29	24.01	10.5	250	75.03	4.66	
46.399	24.01	10.28	250	75.09	4.56	
46.504	23.92	10.44	249	75.03	4.63	
46.613	24.09	10.31	251	75.06	4.56	
46.723	23.97	10.59	250	75	4.69	
46.832	24.14	10.38	252	75.03	4.66	
46.942	24.05	10.47	251	75.03	4.66	
47.051	24.13	10.25	252	75.06	4.56	
47.16	24.05	10.25	251	75.06	4.56	
47.269	24.09	10.19	251	75.09	4.56	
47.378	24.05	10.31	251	75.06	4.56	
47.487	24.11	10.25	251	75.06	4.56	
47.597	24.13	10.19	252	75.09	4.53	
47.707	24.07	10.16	251	75.09	4.53	
47.816	24.24	10.25	253	75.06	4.56	
47.926	24.03	10.16	251	75.09	4.47	
48.035	24.22	10.38	253	75.03	4.66	
48.145	24.13	10.25	252	75.03	4.56	
48.254	24.16	10.25	252	75.03	4.59	
48.364	24.18	10.47	252	75	4.69	
48.474	24.2	10.41	252	75	4.66	
48.583	24.16	10.28	252	75.06	4.56	
48.692	24.2	10.25	252	75.03	4.59	
48.802	24.18	10.22	252	75.06	4.56	
48.912	24.22	10.31	253	75.03	4.63	
49.022	24.2	10.34	252	75.03	4.63	
49.132	24.18	10.38	252	75	4.66	
49.241	24.24	10.31	253	75.03	4.63	
49.35	24.11	10.19	251	75.03	4.56	
49.46	24.26	10.25	253	75.03	4.63	
49.569	24.18	10.31	252	75.03	4.63	
49.678	24.26	10.31	253	75	4.63	
49.789	24.22	10.31	253	75	4.63	
49.899	24.28	10.25	253	75.03	4.63	
50.008	24.22	10.47	253	75	4.66	
50.118	24.24	10.25	253	75.03	4.59	
50.227	24.3	10.22	253	75	4.59	
50.337	24.22	10.25	253	75.03	4.59	
50.446	24.26	10.19	253	75.03	4.56	
50.556	24.28	10.22	253	75	4.56	
50.665	24.32	10.25	254	75	4.59	
50.775	24.24	10.25	253	75	4.59	
50.884	24.47	10.31	255	75	4.66	
50.994	24.26	10.28	253	75	4.59	
51.103	24.41	10.25	255	75	4.63	
51.213	24.34	10.22	254	75	4.56	
51.323	24.41	10.25	255	74.97	4.63	
51.434	24.41	10.25	255	75	4.63	
51.544	24.47	10.19	255	75	4.63	
51.653	24.47	10.25	255	75	4.63	
51.767	24.39	10.16	254	75	4.56	
51.876	24.72	10.25	258	74.97	4.69	
51.986	24.51	10.19	256	75	4.63	
52.094	24.76	10.19	258	74.97	4.66	
52.204	24.74	10.25	258	74.97	4.66	
52.313	24.59	10.28	256	74.97	4.66	
52.422	24.43	10.25	255	74.97	4.63	
52.532	24.64	10.25	257	74.97	4.66	
52.642	24.47	10.19	255	75	4.59	
52.753	24.64	10.31	257	74.97	4.72	
52.862	24.51	10.34	256	74.97	4.66	
52.971	24.68	10.31	257	74.97	4.69	
53.081	24.53	10.25	256	74.97	4.66	
53.19	24.66	10.25	257	74.97	4.69	
53.3	24.59	10.28	256	74.97	4.66	
53.409	24.59	10.25	256	74.97	4.66	
53.518	24.57	10.25	256	74.97	4.66	
53.628	24.61	10.09	257	74.97	4.59	
53.738	24.59	9.94	256	75	4.5	
53.848	24.64	10.16	257	74.97	4.63	
53.957	24.63	10.13	257	74.97	4.63	
54.067	24.59	10.19	256	74.97	4.63	
54.176	24.66	10.25	257	74.97	4.69	
54.285	24.55	10.19	256	74.97	4.63	
54.394	24.64	9.88	257	75.03	4.47	
54.504	24.59	9.88	256	75.03	4.47	
54.614	24.7	9.94	258	75	4.56	
54.724	24.64	10.34	257	74.91	4.72	
54.833	24.78	10.03	258	74.97	4.59	
54.943	24.7	10	258	75	4.56	
55.052	24.72	10.03	258	74.97	4.56	
55.162	24.64	10	257	75	4.56	
55.272	24.78	10.16	258	74.97	4.66	
55.381	24.64	10.31	257	74.94	4.69	
55.491	24.74	10.19	258	74.97	4.66	
55.6	24.76	10.22	258	74.94	4.69	
55.71	24.64	10.03	257	75	4.56	
55.819	24.78	10.06	258	74.97	4.59	
55.928	24.68	10.28	257	74.91	4.66	
56.038	24.74	10.22	258	74.94	4.69	
56.148	24.68	10.09	257	74.97	4.63	
56.258	24.7	10.25	258	74.94	4.69	
56.367	24.68	10.25	257	74.94	4.66	
56.477	24.8	10.19	259	74.91	4.66	
56.587	24.64	10.19	257	74.94	4.63	
56.696	24.82	10.22	259	74.91	4.72	
56.806	24.7	10.19	258	74.94	4.66	
56.915	24.82	10.25	259	74.91	4.72	
57.025	24.72	10.28	258	74.91	4.69	
57.135	24.76	10.25	258	74.91	4.72	
57.245	24.74	10.19	258	74.94	4.66	
57.354	24.74	10.19	258	74.91	4.66	
57.463	24.64	10.28	257	74.91	4.69	
57.573	24.68	10.13	257	74.94	4.63	
57.682	24.64	10.13	257	74.94	4.63	
57.792	24.63	9.91	257	74.97	4.5	
57.901	24.72	9.78	258	75	4.44	
58.011	24.61	10.06	257	74.97	4.56	
58.121	24.66	10.03	257	74.97	4.56	
58.23	24.57	9.91	256	74.97	4.47	
58.339	24.7	10.25	258	74.91	4.69	
58.448	24.61	10.16	257	74.94	4.59	
58.558	24.78	10.31	258	74.88	4.72	
58.667	24.63	10.28	257	74.91	4.69	
58.778	24.8	10.25	259	74.88	4.72	
58.888	24.61	10.19	257	74.94	4.63	
58.998	24.74	10.22	258	74.91	4.66	
59.108	24.68	10.22	257	74.91	4.66	
59.218	24.72	10.19	258	74.91	4.66	
59.327	24.64	10.03	257	74.94	4.56	
59.439	24.7	10.16	258	74.91	4.63	
59.548	24.63	10.06	257	74.94	4.56	
59.658	24.66	9.81	257	74.97	4.44	
59.768	24.61	9.84	257	74.97	4.47	
59.877	24.68	9.84	257	74.97	4.47	
59.986	24.78	10.06	258	74.91	4.59	
60.096	24.61	10.16	257	74.94	4.63	
60.206	24.78	9.97	258	74.97	4.56	
60.316	24.68	9.84	257	74.97	4.47	
60.428	24.76	10.25	258	74.88	4.69	
60.541	24.76	10.09	258	74.94	4.63	
60.65	24.78	10.09	258	74.91	4.63	
60.76	24.78	10.28	258	74.88	4.72	
60.87	24.88	9.91	259	74.94	4.53	
60.98	24.78	9.81	258	74.97	4.47	
61.09	24.91	10.03	260	74.91	4.63	
61.2	24.74	9.88	258	74.97	4.47	
61.31	24.84	10	259	74.94	4.56	
61.419	24.84	9.94	259	74.97	4.53	
61.53	24.88	9.75	259	74.97	4.44	
61.64	24.91	10.19	260	74.88	4.69	
61.748	24.97	10.19	260	74.88	4.72	
61.857	24.93	10	260	74.91	4.59	
61.967	24.95	9.75	260	74.97	4.47	
62.076	24.97	9.78	260	74.97	4.47	
62.186	24.93	9.91	260	74.94	4.56	
62.295	24.97	10.03	260	74.88	4.63	
62.405	24.88	10.09	259	74.91	4.63	
62.514	24.95	9.94	260	74.94	4.56	
62.624	24.82	9.94	259	74.91	4.56	
62.734	24.99	10.19	261	74.88	4.72	
62.844	24.91	10.13	260	74.91	4.66	
62.954	24.99	9.84	261	74.91	4.53	
63.063	24.89	9.91	260	74.91	4.56	
63.173	25.09	9.88	262	74.91	4.56	
63.283	24.86	9.94	259	74.91	4.56	
63.392	25.07	10.16	261	74.88	4.72	
63.502	24.91	10	260	74.91	4.56	
63.612	24.95	9.84	260	74.91	4.56	
63.721	24.93	9.84	260	74.94	4.5	
63.83	24.95	10.16	260	74.88	4.69	
63.94	24.88	10.19	259	74.84	4.69	
64.049	24.99	9.94	261	74.88	4.59	
64.158	24.86	10	259	74.88	4.59	
64.268	24.91	10	260	74.88	4.63	
64.378	24.93	10.06	260	74.88	4.63	
64.488	24.82	10.19	259	74.84	4.69	
64.599	24.95	10.03	260	74.88	4.63	
64.709	24.93	9.94	260	74.91	4.56	
64.819	24.95	10.09	260	74.84	4.66	
64.928	24.95	10.22	260	74.84	4.72	
65.037	25.05	9.84	261	74.91	4.56	
65.147	24.99	9.75	261	74.91	4.47	
65.256	25.01	9.94	261	74.91	4.56	
65.365	24.97	10.25	260	74.84	4.72	
65.475	24.99	10.19	261	74.84	4.72	
65.585	24.84	10.19	259	74.84	4.66	
65.695	25.09	10	262	74.88	4.63	
65.805	24.89	9.97	260	74.91	4.56	
65.915	25.09	10.09	262	74.84	4.66	
66.025	24.99	10.09	261	74.84	4.63	
66.134	25.03	9.84	261	74.91	4.56	
66.244	25.07	10.03	261	74.84	4.66	
66.352	25.07	9.88	261	74.88	4.56	
66.462	25.05	10.19	261	74.81	4.72	
66.572	25.07	9.78	261	74.91	4.53	
66.681	24.99	9.88	261	74.88	4.56	
