Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
140	819	0	1.63772949	3.90970759	3.87254587	3.85676774	3.90970759	0.0529398475	0.402338517	100	0	0	0	3
141	824	0	1.64942756	3.91379764	3.87286364	3.85676774	3.91379764	0.0570298996	0.402338517	100	0	0	0	3
142	830	0	1.66112563	3.91434417	3.87337107	3.85676774	3.91434417	0.0575764326	0.402338517	100	0	0	0	3
143	835	0	1.6728237	3.9189441	3.87428383	3.85676774	3.9189441	0.0621763654	0.402338517	100	0	0	0	3
144	841	0	1.68452176	3.91822449	3.87527222	3.85676774	3.9189441	0.0621763654	0.402338517	100	0	0	0	3
145	847	0	1.69621983	3.9226846	3.8765695	3.85676774	3.9226846	0.0659168599	0.402338517	100	0	0	0	3
146	852	0	1.7079179	3.92380911	3.87792387	3.85676774	3.92380911	0.0670413708	0.402338517	100	0	0	0	3
147	858	0	1.71961597	3.92815431	3.87948342	3.85676774	3.92815431	0.0713865712	0.402338517	100	0	0	0	3
148	863	0	1.73131404	3.92814039	3.88105647	3.85676774	3.92815431	0.0713865712	0.402338517	100	0	0	0	3
149	868	0	1.7430121	3.93293924	3.88281995	3.85676774	3.93293924	0.0761715	0.402338517	100	0	0	0	3
150	874	0	1.75471017	3.93421696	3.88456209	3.85676774	3.93421696	0.0774492173	0.402338517	100	0	0	0	3
151	880	0	1.76640824	3.93828593	3.88645786	3.85787999	3.93828593	0.080405933	0.402338517	100	0	0	0	3
152	885	0	1.77810631	3.94208424	3.8883633	3.85787999	3.94208424	0.0842042487	0.402338517	100	0	0	0	3
153	891	0	1.78980437	3.94651266	3.89039923	3.85787999	3.94651266	0.0886326631	0.402338517	100	0	0	0	3
154	896	0	1.80150244	3.94931367	3.89242458	3.85787999	3.94931367	0.0914336729	0.402338517	100	0	0	0	3
155	902	0	1.81320051	3.95496489	3.89462457	3.85787999	3.95496489	0.097084895	0.402338517	100	0	0	0	3
156	907	0	1.82489858	3.95674918	3.89682828	3.85787999	3.95674918	0.098869185	0.402338517	100	0	0	0	3
157	913	0	1.83659665	3.96181754	3.8992058	3.85787999	3.96181754	0.103937542	0.402338517	100	0	0	0	3
158	918	0	1.84829471	3.96317628	3.90157	3.85787999	3.96317628	0.10529629	0.402338517	100	0	0	0	3
159	924	0	1.85999278	3.96717501	3.9040706	3.85787999	3.96717501	0.109295011	0.402338517	100	0	0	0	3
160	930	0	1.87169085	3.96914049	3.90657825	3.85787999	3.96914049	0.102129206	0.402338517	100	0	0	0	3
161	935	0	1.88338892	3.9731589	3.90925916	3.85996632	3.9731589	0.0930968936	0.402338517	100	0	0	0	3
162	941	0	1.89508698	3.9742765	3.91189027	3.85996632	3.9742765	0.0843441456	0.402338517	100	0	0	0	3
163	946	0	1.90678505	3.97776506	3.91462977	3.86034323	3.97776506	0.0760309902	0.402338517	100	0	0	0	3
164	952	0	1.91848312	3.97740012	3.91730908	3.86034323	3.97776506	0.0679739219	0.402338517	100	0	0	0	3
165	957	0	1.93018119	3.98108513	3.92011703	3.86256493	3.98108513	0.0604482127	0.402338517	100	0	0	0	3
166	963	0	1.94187926	3.983021	3.92285672	3.86256493	3.983021	0.0531509044	0.402338517	100	0	0	0	3
167	969	0	1.95357732	3.986307	3.92573444	3.86615378	3.986307	0.0531885708	0.402338517	100	0	0	0	3
168	974	0	1.96527539	3.98758186	3.9285473	3.86615378	3.98758186	0.0560014329	0.402338517	100	0	0	0	3
169	980	0	1.97697346	3.99206253	3.93147541	3.87014186	3.99206253	0.0589295435	0.402338517	100	0	0	0	3
170	985	0	1.98867153	3.99171901	3.93428329	3.87014186	3.99206253	0.0617374206	0.402338517	100	0	0	0	3
171	991	0	2.0003696	3.99551147	3.93719886	3.87427412	3.99551147	0.0646529931	0.402338517	100	0	0	0	3
172	996	0	2.01206766	3.9951108	3.94000902	3.87494626	3.99551147	0.0674631484	0.402338517	100	0	0	0	3
173	1002	0	2.02376573	3.99830204	3.94287776	3.87932431	3.99830204	0.0703318874	0.402338517	100	0	0	0	3
174	1008	0	2.0354638	3.99846311	3.94564843	3.88141663	3.99846311	0.0731025572	0.402338517	100	0	0	0	3
175	1013	0	2.04716187	4.00207287	3.94845439	3.88666792	4.00207287	0.0759085162	0.402338517	100	0	0	0	3
176	1019	0	2.05885993	4.00196865	3.9511358	3.88713567	4.00207287	0.0785899284	0.402338517	100	0	0	0	3
177	1024	0	2.070558	4.00556659	3.95389001	3.89418489	4.00556659	0.081344136	0.402338517	100	0	0	0	3
178	1030	0	2.08225607	4.00596123	3.95648946	3.89601118	4.00596123	0.0839435858	0.402338517	100	0	0	0	3
179	1036	0	2.09395414	4.01059752	3.95915425	3.90171807	4.01059752	0.0866083845	0.402338517	100	0	0	0	3
180	1041	0	2.10565221	4.01005123	3.96166625	3.90171807	4.01059752	0.0891203813	0.402338517	100	0	0	0	3
181	1047	0	2.11735027	4.01537159	3.96430936	3.90776565	4.01537159	0.0917634865	0.402338517	100	0	0	0	3
182	1052	0	2.12904834	4.01434498	3.96678795	3.90970759	4.01537159	0.0942420754	0.402338517	100	0	0	0	3
183	1058	0	2.14074641	4.0176582	3.96929843	3.91379764	4.0176582	0.0964347897	0.402338517	100	0	0	0	3
184	1063	0	2.15244448	4.01713753	3.97170168	3.91434417	4.0176582	0.098330604	0.402338517	100	0	0	0	3
185	1069	0	2.16414254	4.02045567	3.97416939	3.91822449	4.02045567	0.0998855553	0.402338517	100	0	0	0	3
186	1075	0	2.17584061	4.01914924	3.97649974	3.91822449	4.02045567	0.101227519	0.402338517	100	0	0	0	3
187	1080	0	2.18753868	4.022475	3.97892417	3.9226846	4.022475	0.0997904025	0.402338517	100	0	0	0	3
188	1086	0	2.19923675	4.02020191	3.98119201	3.92380911	4.022475	0.0986658916	0.402338517	100	0	0	0	3
189	1091	0	2.21093482	4.02347506	3.98350983	3.92814039	4.02347506	0.0953346734	0.402338517	100	0	0	0	3
190	1097	0	2.22263288	4.02214523	3.98569566	3.92814039	4.02347506	0.0953346734	0.402338517	100	0	0	0	3
191	1102	0	2.23433095	4.02509208	3.98795035	3.93293924	4.02509208	0.0921528426	0.402338517	100	0	0	0	3
192	1108	0	2.24602902	4.02355993	3.99005781	3.93421696	4.02509208	0.0908751252	0.402338517	100	0	0	0	3
193	1113	0	2.25772709	4.02629757	3.99219922	3.93828593	4.02629757	0.0880116449	0.402338517	100	0	0	0	3
194	1119	0	2.26942515	4.02492176	3.99421401	3.94208424	4.02629757	0.0842133292	0.402338517	100	0	0	0	3
195	1125	0	2.28112322	4.02799645	3.99621197	3.94651266	4.02799645	0.0814837974	0.402338517	100	0	0	0	3
196	1130	0	2.29282129	4.02600677	3.99806067	3.94931367	4.02799645	0.0786827876	0.402338517	100	0	0	0	3
197	1136	0	2.30451936	4.02890984	3.99991174	3.95496489	4.02890984	0.0739449555	0.402338517	100	0	0	0	3
198	1142	0	2.31621743	4.02639859	4.00157299	3.95674918	4.02890984	0.0721606654	0.402338517	100	0	0	0	3
199	1147	0	2.32791549	4.0298589	4.00327321	3.96181754	4.0298589	0.0680413615	0.402338517	100	0	0	0	3
200	1153	0	2.33961356	4.0284419	4.00482262	3.96317628	4.0298589	0.066682613	0.402338517	100	0	0	0	3
201	1160	0	2.35131163	4.03199611	4.00642308	3.96717501	4.03199611	0.0648211066	0.402338517	100	0	0	0	3
202	1165	0	2.3630097	4.03045228	4.00789464	3.96914049	4.03199611	0.0628556266	0.402338517	100	0	0	0	3
203	1171	0	2.37470776	4.03232038	4.00936394	3.9731589	4.03232038	0.059161477	0.402338517	100	0	0	0	3
204	1177	0	2.38640583	4.02926331	4.0106687	3.9742765	4.03232038	0.0580438805	0.402338517	100	0	0	0	3
205	1182	0	2.3981039	4.03200024	4.01201111	3.97740012	4.03232038	0.0549202562	0.402338517	100	0	0	0	3
206	1188	0	2.40980197	4.02913492	4.01320576	3.97740012	4.03232038	0.0549202562	0.402338517	100	0	0	0	3
207	1193	0	2.42150004	4.03097581	4.0144517	3.98108513	4.03232038	0.0512352483	0.402338517	100	0	0	0	3
208	1199	0	2.4331981	4.0292023	4.01557071	3.983021	4.03232038	0.0492993728	0.402338517	100	0	0	0	3
209	1204	0	2.44489617	4.03093939	4.01668509	3.986307	4.03232038	0.0460133783	0.402338517	100	0	0	0	3
