Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
98	642	0	1.12650009	101324.987	101324.987	101324.986	101324.988	0.00222582565	0.00539793582	0	254.075	0	0	3
99	648	0	1.13799498	101324.987	101324.987	101324.986	101324.988	0.00221064028	0.00539793582	0	254.169	0	0	3
100	654	0	1.14948988	101324.987	101324.987	101324.986	101324.988	0.00221064028	0.00539793582	0	252.726	0	0	3
101	661	0	1.16098478	101324.987	101324.987	101324.986	101324.988	0.00221064028	0.00539793582	0	252.777	0	0	3
102	667	0	1.17247968	101324.987	101324.987	101324.986	101324.988	0.00204440994	0.00539793582	0	251.502	0	0	3
103	673	0	1.18397458	101324.987	101324.987	101324.986	101324.988	0.00200259475	0.00539793582	0	251.482	0	0	3
104	679	0	1.19546948	101324.987	101324.987	101324.986	101324.988	0.00198406943	0.00539793582	0	250.261	0	0	3
105	685	0	1.20696438	101324.987	101324.987	101324.986	101324.988	0.00195231121	0.00539793582	0	250.33	0	0	3
106	691	0	1.21845928	101324.987	101324.987	101324.986	101324.988	0.00195231121	0.00539793582	0	249.173	0	0	3
107	697	0	1.22995417	101324.987	101324.987	101324.986	101324.988	0.00195231121	0.00539793582	0	249.304	0	0	3
108	703	0	1.24144907	101324.987	101324.988	101324.986	101324.988	0.00194499368	0.00539793582	0	248.19	0	0	3
109	709	0	1.25294397	101324.987	101324.988	101324.986	101324.988	0.00194499368	0.00539793582	0	248.366	0	0	3
110	714	0	1.26443887	101324.987	101324.988	101324.987	101324.988	0.00181099286	0.00539793582	0	247.31	0	0	3
111	720	0	1.27593377	101324.987	101324.988	101324.987	101324.988	0.00178815349	0.00539793582	0	247.794	0	0	3
112	726	0	1.28742867	101324.987	101324.988	101324.987	101324.988	0.0017043242	0.00539793582	0	246.835	0	0	3
113	732	0	1.29892357	101324.987	101324.988	101324.987	101324.988	0.0017043242	0.00539793582	0	247.169	0	0	3
114	738	0	1.31041847	101324.987	101324.988	101324.987	101324.988	0.00159468762	0.00539793582	0	246.059	0	0	3
115	744	0	1.32191337	101324.987	101324.988	101324.987	101324.988	0.00140926255	0.00539793582	0	246.228	0	0	3
116	750	0	1.33340826	101324.987	101324.988	101324.987	101324.988	0.00103233277	0.00539793582	0	244.724	0	0	3
117	756	0	1.34490316	101324.987	101324.988	101324.987	101324.988	0.000957171666	0.00539793582	0	244.513	0	0	3
118	762	0	1.35639806	101324.987	101324.988	101324.987	101324.988	0.000958682722	0.00539793582	0	241.804	0	0	3
119	768	0	1.36789296	101324.987	101324.988	101324.987	101324.988	0.000958682722	0.00539793582	0	241.171	0	0	3
120	774	0	1.37938786	101324.987	101324.988	101324.987	101324.988	0.000958682722	0.00539793582	0	237.59	0	0	3
121	780	0	1.39088276	101324.987	101324.988	101324.987	101324.988	0.000958682722	0.00539793582	0	236.794	0	0	3
122	786	0	1.40237766	101324.987	101324.988	101324.987	101324.988	0.000958682722	0.00539793582	0	233.322	0	0	3
123	792	0	1.41387256	101324.987	101324.988	101324.987	101324.988	0.000958682722	0.00539793582	0	232.729	0	0	3
124	798	0	1.42536745	101324.987	101324.988	101324.987	101324.988	0.000958682722	0.00539793582	0	229.654	0	0	3
125	804	0	1.43686235	101324.987	101324.988	101324.987	101324.988	0.000951715527	0.00539793582	0	228.804	0	0	3
126	810	0	1.44835725	101324.987	101324.988	101324.987	101324.988	0.000925582455	0.00539793582	0	224.822	0	0	3
127	816	0	1.45985215	101324.987	101324.988	101324.987	101324.988	0.000886494541	0.00539793582	0	224.002	0	0	3
128	822	0	1.47134705	101324.987	101324.987	101324.987	101324.988	0.000843594229	0.00539793582	0	219.92	0	0	3
129	828	0	1.48284195	101324.987	101324.987	101324.987	101324.988	0.000800598835	0.00539793582	0	219.38	0	0	3
130	834	0	1.49433685	101324.987	101324.987	101324.987	101324.988	0.000755147325	0.00539793582	0	215.678	0	0	3
131	840	0	1.50583175	101324.987	101324.987	101324.987	101324.988	0.000713150817	0.00539793582	0	215.062	0	0	3
132	846	0	1.51732665	101324.987	101324.987	101324.987	101324.988	0.00066716774	0.00539793582	0	211.564	0	0	3
133	852	0	1.52882154	101324.987	101324.987	101324.987	101324.988	0.000625570407	0.00539793582	0	210.87	0	0	3
134	858	0	1.54031644	101324.987	101324.987	101324.987	101324.988	0.000586972164	0.00539793582	0	207.092	0	0	3
135	864	0	1.55181134	101324.987	101324.987	101324.987	101324.988	0.00055035438	0.00539793582	0	206.573	0	0	3
136	870	0	1.56330624	101324.987	101324.987	101324.987	101324.988	0.000512984683	0.00539793582	0	203.315	0	0	3
137	876	0	1.57480114	101324.987	101324.987	101324.987	101324.988	0.000476996429	0.00539793582	0	202.856	0	0	3
138	882	0	1.58629604	101324.987	101324.987	101324.987	101324.988	0.00044138958	0.00539793582	0	199.341	0	0	3
139	888	0	1.59779094	101324.987	101324.987	101324.987	101324.987	0.000411066794	0.00539793582	0	198.866	0	0	3
140	894	0	1.60928584	101324.987	101324.987	101324.987	101324.987	0.000381751452	0.00539793582	0	195.362	0	0	3
141	900	0	1.62078073	101324.987	101324.987	101324.987	101324.987	0.000393269394	0.00539793582	0	194.945	0	0	3
142	906	0	1.63227563	101324.987	101324.987	101324.987	101324.987	0.000404640145	0.00539793582	0	191.538	0	0	3
143	912	0	1.64377053	101324.987	101324.987	101324.987	101324.987	0.000419922217	0.00539793582	0	191.188	0	0	3
144	918	0	1.65526543	101324.987	101324.987	101324.987	101324.987	0.000432802874	0.00539793582	0	188.05	0	0	3
145	924	0	1.66676033	101324.987	101324.987	101324.987	101324.987	0.000445724741	0.00539793582	0	187.74	0	0	3
146	930	0	1.67825523	101324.987	101324.987	101324.987	101324.987	0.0004583923	0.00539793582	0	184.593	0	0	3
147	936	0	1.68975013	101324.987	101324.987	101324.987	101324.987	0.000474032102	0.00539793582	0	184.293	0	0	3
148	942	0	1.70124503	101324.987	101324.987	101324.987	101324.987	0.000488477861	0.00539793582	0	181.179	0	0	3
149	948	0	1.71273993	101324.987	101324.987	101324.987	101324.987	0.000502864175	0.00539793582	0	180.909	0	0	3
150	954	0	1.72423482	101324.987	101324.987	101324.987	101324.987	0.00051564211	0.00539793582	0	177.885	0	0	3
151	960	0	1.73572972	101324.987	101324.987	101324.987	101324.987	0.000529591605	0.00539793582	0	177.658	0	0	3
152	966	0	1.74722462	101324.987	101324.987	101324.987	101324.987	0.000543583781	0.00539793582	0	174.741	0	0	3
153	972	0	1.75871952	101324.987	101324.987	101324.987	101324.987	0.000560043743	0.00539793582	0	174.605	0	0	3
154	978	0	1.77021442	101324.987	101324.987	101324.987	101324.987	0.000576716629	0.00539793582	0	172.299	0	0	3
155	984	0	1.78170932	101324.987	101324.987	101324.987	101324.987	0.00059510865	0.00539793582	0	172.233	0	0	3
156	990	0	1.79320422	101324.987	101324.987	101324.987	101324.987	0.000610138202	0.00539793582	0	170.266	0	0	3
157	996	0	1.80469912	101324.987	101324.987	101324.987	101324.987	0.000626423571	0.00539793582	0	170.091	0	0	3
158	1001	0	1.81619402	101324.986	101324.987	101324.986	101324.987	0.000642815503	0.00539793582	0	167.932	0	0	3
159	1008	0	1.82768891	101324.986	101324.987	101324.986	101324.987	0.000660912279	0.00539793582	0	167.782	0	0	3
160	1014	0	1.83918381	101324.987	101324.987	101324.986	101324.987	0.000677250617	0.00539793582	0	165.226	0	0	3
161	1020	0	1.85067871	101324.986	101324.987	101324.986	101324.987	0.000695528463	0.00539793582	0	164.989	0	0	3
162	1026	0	1.86217361	101324.987	101324.987	101324.986	101324.987	0.000709849177	0.00539793582	0	162.352	0	0	3
163	1032	0	1.87366851	101324.987	101324.987	101324.986	101324.987	0.000722176046	0.00539793582	0	162.154	0	0	3
164	1038	0	1.88516341	101324.987	101324.987	101324.986	101324.987	0.000726758211	0.00539793582	0	159.586	0	0	3
165	1044	0	1.89665831	101324.987	101324.987	101324.986	101324.987	0.000732266868	0.00539793582	0	159.457	0	0	3
166	1050	0	1.90815321	101324.987	101324.987	101324.986	101324.987	0.000734405607	0.00539793582	0	156.998	0	0	3
167	1056	0	1.9196481	101324.986	101324.987	101324.986	101324.987	0.000736848684	0.00539793582	0	156.921	0	0	3
168	1062	0	1.931143	101324.986	101324.987	101324.986	101324.987	0.000736843329	0.00539793582	0	154.59	0	0	3
